0.000000000000000000e+00,4.462636262178421021e-02,1.421113312244415283e-01,2.052636593580245972e-01,4.836917668581008911e-02,4.020975530147552490e-01,8.224190771579742432e-02,1.582951843738555908e-01
4.462632909417152405e-02,0.000000000000000000e+00,1.253052651882171631e-01,3.040860891342163086e-01,2.874761819839477539e-01,1.437131315469741821e-03,3.559092581272125244e-01,1.658336818218231201e-02
1.421115100383758545e-01,1.253051608800888062e-01,0.000000000000000000e+00,9.281877428293228149e-02,1.375945061445236206e-01,1.271553039550781250e-01,3.352258503437042236e-01,1.087466105818748474e-01
2.052634358406066895e-01,3.040864765644073486e-01,9.281866252422332764e-02,0.000000000000000000e+00,1.600160002708435059e-01,1.730824261903762817e-01,4.646034911274909973e-02,1.464882045984268188e-01
4.836929589509963989e-02,2.874764204025268555e-01,1.375944763422012329e-01,1.600164771080017090e-01,0.000000000000000000e+00,9.649359434843063354e-02,6.434008944779634476e-03,1.678436547517776489e-01
4.020974338054656982e-01,1.437131315469741821e-03,1.271554529666900635e-01,1.730823069810867310e-01,9.649303555488586426e-02,0.000000000000000000e+00,2.537747204769402742e-04,1.584778875112533569e-01
8.224191516637802124e-02,3.559089899063110352e-01,3.352253139019012451e-01,4.646033048629760742e-02,6.434013601392507553e-03,2.537748368922621012e-04,0.000000000000000000e+00,1.185202877968549728e-02
1.582953333854675293e-01,1.658338122069835663e-02,1.087466105818748474e-01,1.464883536100387573e-01,1.678435802459716797e-01,1.584784388542175293e-01,1.185202132910490036e-02,0.000000000000000000e+00
