Epoch,UnsupervisedLoss
1,0.11420977115631104
2,0.050705134868621826
3,0.03225529193878174
4,0.029240071773529053
5,0.021988391876220703
6,0.01084136962890625
7,-0.002562880516052246
8,-0.016680419445037842
9,-0.030415773391723633
10,-0.042530357837677
11,-0.05062377452850342
12,-0.05217009782791138
13,-0.053164005279541016
14,-0.06525087356567383
15,-0.08033382892608643
16,-0.09234803915023804
17,-0.10456627607345581
18,-0.12079614400863647
19,-0.13923299312591553
20,-0.15243810415267944
21,-0.15855765342712402
22,-0.16916334629058838
23,-0.18238550424575806
24,-0.1901845932006836
25,-0.19733721017837524
26,-0.2075974941253662
27,-0.21716636419296265
28,-0.22449350357055664
29,-0.23647981882095337
30,-0.24828064441680908
31,-0.25474458932876587
32,-0.25998687744140625
33,-0.26604968309402466
34,-0.2712465524673462
35,-0.27897894382476807
36,-0.2874181270599365
37,-0.2930538058280945
38,-0.2985813021659851
39,-0.3054266571998596
40,-0.31219154596328735
41,-0.3185529112815857
42,-0.32614684104919434
43,-0.33412981033325195
44,-0.3408956527709961
45,-0.34861451387405396
46,-0.359011173248291
47,-0.3695153295993805
48,-0.3804458975791931
49,-0.3932812213897705
50,-0.40646088123321533
51,-0.4189809262752533
52,-0.4313545525074005
53,-0.4428313672542572
54,-0.4529801309108734
55,-0.4615406394004822
56,-0.4689618647098541
57,-0.47559070587158203
58,-0.4809499979019165
59,-0.4860301911830902
60,-0.4913117289543152
61,-0.49624282121658325
62,-0.501044511795044
63,-0.505896806716919
64,-0.5102488994598389
65,-0.5144486427307129
66,-0.518892228603363
67,-0.5231806635856628
68,-0.5273232460021973
69,-0.5314129590988159
70,-0.5349876880645752
71,-0.5383487939834595
72,-0.5416771173477173
73,-0.5446304082870483
74,-0.5474779605865479
75,-0.5500257015228271
76,-0.5524650812149048
77,-0.554992139339447
78,-0.557595431804657
79,-0.5601978302001953
80,-0.5627644062042236
81,-0.5654493570327759
82,-0.5680981278419495
83,-0.5708025097846985
84,-0.5733426809310913
85,-0.5757635831832886
86,-0.5780956149101257
87,-0.5803555250167847
88,-0.5825181603431702
89,-0.5845891237258911
90,-0.5865601897239685
91,-0.5884592533111572
92,-0.5903170108795166
93,-0.5920853018760681
94,-0.5938073396682739
95,-0.5954656600952148
96,-0.5970954895019531
97,-0.5986988544464111
98,-0.6002709865570068
99,-0.6018060445785522
100,-0.6033174395561218
101,-0.6048098802566528
102,-0.6062909960746765
103,-0.607751190662384
104,-0.6091834306716919
105,-0.6105987429618835
106,-0.6119968891143799
107,-0.6133782863616943
108,-0.6147383451461792
109,-0.616070568561554
110,-0.6173823475837708
111,-0.6186769008636475
112,-0.6199530363082886
113,-0.6212097406387329
114,-0.6224413514137268
115,-0.6236532926559448
116,-0.6248443126678467
117,-0.6260126233100891
118,-0.6271588802337646
119,-0.6282815337181091
120,-0.6293826103210449
121,-0.6304641962051392
122,-0.6315208673477173
123,-0.6325576305389404
124,-0.6335712671279907
125,-0.6345656514167786
126,-0.6355409026145935
127,-0.6364969611167908
128,-0.6374349594116211
129,-0.6383561491966248
130,-0.6392617225646973
131,-0.6401517391204834
132,-0.6410298347473145
133,-0.6418955326080322
134,-0.6427571773529053
135,-0.643612265586853
136,-0.6444572806358337
137,-0.6452933549880981
138,-0.6461181640625
139,-0.646925687789917
140,-0.6477073431015015
141,-0.648463249206543
142,-0.6491987705230713
143,-0.6499143242835999
144,-0.6506131291389465
145,-0.6513005495071411
146,-0.651978611946106
147,-0.6526457071304321
148,-0.6533017754554749
149,-0.6539499759674072
150,-0.6545894742012024
151,-0.6552250981330872
