0.000000000000000000e+00,3.132553100585937500e-01,4.944681748747825623e-02,2.433653771877288818e-01,2.736962735652923584e-01,1.614138111472129822e-02,1.782726682722568512e-02,1.222496032714843750e-01,1.033942680805921555e-02,3.590173146221786737e-04,1.434396393597126007e-02
3.132556676864624023e-01,0.000000000000000000e+00,1.492054462432861328e-01,7.244753837585449219e-02,1.271552145481109619e-01,8.060506545007228851e-03,1.557803750038146973e-01,1.891493052244186401e-01,1.274670846760272980e-02,1.769873779267072678e-03,9.344970434904098511e-02
4.944686219096183777e-02,1.492056101560592651e-01,0.000000000000000000e+00,1.744620800018310547e-01,1.986095495522022247e-02,4.899351298809051514e-02,1.694827973842620850e-01,3.060222661588340998e-05,8.932168781757354736e-02,3.434450924396514893e-01,4.069600719958543777e-03
2.433656007051467896e-01,7.244756817817687988e-02,1.744625419378280640e-01,0.000000000000000000e+00,2.500065229833126068e-02,1.555251516401767731e-02,1.585419774055480957e-01,8.367937698494642973e-05,1.518981903791427612e-01,1.726802885532379150e-01,6.837705522775650024e-02
2.736963629722595215e-01,1.271549612283706665e-01,1.986098289489746094e-02,2.500066533684730530e-02,0.000000000000000000e+00,1.675199717283248901e-02,1.750218309462070465e-02,3.340840935707092285e-01,6.443948484957218170e-03,2.248026803135871887e-02,8.323682472109794617e-03
1.614136621356010437e-02,8.060499094426631927e-03,4.899349436163902283e-02,1.555252168327569962e-02,1.675200276076793671e-02,0.000000000000000000e+00,2.705602645874023438e-01,1.129428204149007797e-02,1.428611725568771362e-01,7.642306387424468994e-02,3.080302178859710693e-01
1.782727055251598358e-02,1.557804644107818604e-01,1.694827228784561157e-01,1.585420668125152588e-01,1.750215888023376465e-02,2.705598771572113037e-01,0.000000000000000000e+00,1.553943584440276027e-04,1.055694464594125748e-02,1.130319312214851379e-01,1.183495968580245972e-01
1.222495883703231812e-01,1.891489475965499878e-01,3.060222297790460289e-05,8.367941336473450065e-05,3.340841233730316162e-01,1.129428949207067490e-02,1.553943147882819176e-04,0.000000000000000000e+00,2.239310648292303085e-03,1.931958877321449108e-06,1.008147895336151123e-01
1.033943425863981247e-02,1.274671219289302826e-02,8.932172507047653198e-02,1.518978923559188843e-01,6.443943828344345093e-03,1.428613811731338501e-01,1.055697537958621979e-02,2.239312278106808662e-03,0.000000000000000000e+00,1.449199020862579346e-01,2.849820554256439209e-01
3.590174892451614141e-04,1.769867492839694023e-03,3.434444963932037354e-01,1.726802736520767212e-01,2.248025126755237579e-02,7.642300426959991455e-02,1.130319684743881226e-01,1.931960696310852654e-06,1.449198722839355469e-01,0.000000000000000000e+00,1.188170835375785828e-01
1.434396859258413315e-02,9.344989061355590820e-02,4.069603979587554932e-03,6.837709993124008179e-02,8.323682472109794617e-03,3.080301880836486816e-01,1.183498501777648926e-01,1.008149459958076477e-01,2.849820256233215332e-01,1.188170835375785828e-01,0.000000000000000000e+00
