3.508253063055910559e-11,9.195253625193799962e-08,3.283882997275641528e-15,7.038619465049578139e-09,6.610535820072982460e-06,1.215496249776861241e-16,2.520606301459338283e-07,2.564371425251010805e-05,2.757526817731559277e-04,3.323432295424672001e-13,9.996917247772216797e-01
5.215596956986701116e-06,1.329009246546775103e-04,1.407681438081453962e-08,9.557725206832401454e-07,1.146566239185631275e-03,2.771128322365257191e-07,8.378036000067368150e-06,9.036706615006551147e-05,6.006875541061162949e-03,5.650949500002333536e-11,9.926083683967590332e-01
1.058418456523213536e-05,2.841947571141645312e-05,2.425951706186424417e-08,1.825033706381873344e-07,4.765066842082887888e-04,7.744980393908917904e-06,1.812004302337300032e-05,1.074700267054140568e-04,1.057207467965781689e-03,4.493979147146553998e-11,9.982938170433044434e-01
3.362056449986994267e-04,2.751341555267572403e-03,5.475574198499089107e-06,5.168308447878189327e-08,2.392508648335933685e-02,7.000710815191268921e-02,6.959526799619197845e-03,1.296882510359864682e-05,2.344922359043266624e-05,9.189224936534401422e-10,8.959788084030151367e-01
5.599097921415996382e-11,1.141811409866022586e-07,4.467984447318554958e-15,8.033756770942090952e-09,1.615260043763555586e-05,3.030891408347963917e-15,1.275747877116373274e-06,3.657675051726982929e-06,2.390042391198221594e-05,1.103518101550071684e-12,9.999548196792602539e-01
2.276434152292949875e-09,3.203755568392807618e-06,1.105672289294055977e-13,1.173615693517149339e-08,3.931529499823227525e-05,1.062917765956572502e-12,6.465749265771592036e-06,5.817529199703130871e-06,1.563720070407725871e-05,1.282820637910075945e-12,9.999295473098754883e-01
1.164508739748271182e-05,2.452625449222978204e-05,1.252143166929897689e-09,8.658123995530786488e-09,1.061831862898543477e-04,8.440803867415525019e-06,8.901833098207134753e-06,1.971876481547951698e-04,4.538357097771950066e-05,3.735169118446179937e-11,9.995977282524108887e-01
3.579842768886010163e-07,2.461847543600015342e-05,7.189839279497789448e-10,1.866920396054183584e-09,6.633357843384146690e-04,2.891752774303313345e-05,4.234734515193849802e-04,1.213435461977496743e-05,3.802369974437169731e-05,1.216211714671899813e-10,9.988090991973876953e-01
6.604596730630518664e-11,5.964104730082908645e-07,3.876886062615519934e-14,4.525113173059480687e-09,4.389778405311517417e-05,2.134132544892152622e-15,1.317487999585864600e-06,5.772739314124919474e-06,1.623438292881473899e-04,8.551588799067533220e-13,9.997861981391906738e-01
9.247284715740988759e-09,8.849462574289646000e-06,1.368719438325392487e-14,6.723111400930292803e-09,2.331046925974078476e-05,1.935743449213433998e-12,8.454404678559512831e-07,3.226024273317307234e-05,7.228046797536080703e-06,3.899053931284701680e-13,9.999274015426635742e-01
