1.000000000000000000e+00,1.456344112628211161e-18,7.067239909495446194e-17,1.952902062285488682e-09,1.994376652016407546e-28,2.918277425267845615e-11,2.270522769440885325e-17,4.641736722041147778e-28
9.906014204025268555e-01,1.937406750585068949e-06,1.885400270111858845e-04,8.892252109944820404e-03,8.272682018584109898e-12,3.205955363227985799e-05,2.838376094587147236e-04,4.499980100461549448e-14
9.993545413017272949e-01,1.623111103299379465e-07,7.387973164441064000e-05,5.054563516750931740e-04,3.423960420745331135e-11,1.379307013849029317e-05,5.221394894761033356e-05,1.481259776295318353e-13
9.973051548004150391e-01,8.655390359990633442e-08,8.729776018299162388e-04,1.055974746122956276e-03,7.575255527025870350e-12,6.447862688219174743e-08,7.656326633878052235e-04,1.547660333223177531e-09
9.999890327453613281e-01,1.479418801006437967e-12,1.844603469969285925e-09,1.100427925848634914e-05,1.108527841778327052e-20,5.086311105628738005e-08,9.457375993449090856e-10,1.627582969335980840e-21
9.993023872375488281e-01,5.692171711757509911e-08,2.931331209765630774e-06,6.772830965928733349e-04,5.876478477616288616e-16,1.550328124722000211e-05,1.848991360020590946e-06,1.689717819618715688e-18
9.842229485511779785e-01,1.395974663864762988e-06,6.395774544216692448e-04,1.211664732545614243e-02,1.421202378004693401e-09,6.514062988571822643e-05,2.954337513074278831e-03,3.020673988718414193e-13
9.751894474029541016e-01,1.753078890942560975e-06,1.726285368204116821e-02,5.993906408548355103e-03,1.282316253181647880e-09,4.020859250886132941e-06,1.547923660837113857e-03,1.812064809314506419e-08
1.000000000000000000e+00,5.215269123799351532e-18,8.802912724117668147e-16,5.320042628653709471e-09,5.022993813832044988e-28,4.138510367734937745e-11,6.714293853519890049e-17,1.690541438433266816e-27
9.999650716781616211e-01,5.964480576103881049e-10,1.880991185032598878e-08,3.471344098215922713e-05,3.553437630581329789e-18,1.865640513187827310e-07,2.776648466706888030e-09,3.293568242896197810e-20
1.000000000000000000e+00,8.110808828670041221e-21,5.106218132058321821e-22,8.805798756839067210e-09,1.987461343117822345e-32,1.345907135741342131e-10,9.202990159827642620e-22,4.433552120996394277e-29
9.999979734420776367e-01,6.721242052504239339e-12,6.370496907770473172e-10,2.054182459687581286e-06,6.634892455648679901e-17,5.284393367332995695e-09,1.914321201557100949e-10,4.383254881336870240e-17
1.000000000000000000e+00,3.701914320129513306e-36,7.928897035765896192e-40,2.015216335818359461e-13,0.000000000000000000e+00,9.557330030127999219e-16,4.681749774302575986e-35,7.286752014489048769e-44
9.999963045120239258e-01,1.670757802940681103e-11,8.763086922769502962e-10,3.591558879634249024e-06,9.416931701093960208e-20,8.404111895288224332e-08,9.871765904723162066e-11,6.352420351909422758e-21
1.000000000000000000e+00,2.819377392474342051e-19,1.576288941043095407e-17,9.041864146297484695e-09,3.797371418602557267e-29,1.388511666755576357e-10,2.391662460250602420e-18,1.841327116011210040e-27
9.967476129531860352e-01,1.678213266131933779e-06,1.196268131025135517e-03,9.863435989245772362e-04,1.927982079541479266e-10,5.455824521050089970e-06,1.062592142261564732e-03,2.639584037456010890e-11
9.999977350234985352e-01,6.010384464433249363e-12,4.621307156393861248e-11,2.294759042342775501e-06,7.422012139864153901e-21,3.330042730453897093e-08,1.590727029265881498e-11,1.899736114325528157e-20
9.999998807907104492e-01,9.487223230666128916e-16,3.808728540075165953e-15,1.517133370043666218e-07,2.212626895766872581e-25,1.535685051345936358e-10,1.332331580537705548e-14,4.414109691576346343e-22
1.000000000000000000e+00,3.169765152272022711e-40,9.769852893272624618e-42,3.494379578514281333e-15,0.000000000000000000e+00,3.957396824831704960e-17,3.609198225595764950e-37,0.000000000000000000e+00
9.999985694885253906e-01,6.620501456083838221e-12,4.465430802902403684e-10,1.422248260496417060e-06,1.190436493879549611e-20,7.091127685043829842e-10,9.749077933829397580e-11,3.119584914814870124e-18
1.000000000000000000e+00,1.295052014759709441e-40,1.753024378870346156e-42,3.695632700957771771e-15,0.000000000000000000e+00,4.399529825324973570e-17,7.781357683573450582e-38,0.000000000000000000e+00
1.000000000000000000e+00,8.536640236711667796e-22,1.108424797611443462e-22,1.602114219068084822e-09,2.953205937007852655e-34,1.294898108010478222e-12,1.974076548498030680e-20,2.804153698101261592e-29
1.000000000000000000e+00,9.388699710976274375e-44,0.000000000000000000e+00,9.473915284273579790e-16,0.000000000000000000e+00,2.878540193317490241e-19,7.968371613505926288e-40,0.000000000000000000e+00
1.000000000000000000e+00,4.764414778704378041e-43,0.000000000000000000e+00,7.545492313918659294e-15,0.000000000000000000e+00,1.809546124134685355e-20,1.766084480557853451e-40,0.000000000000000000e+00
1.000000000000000000e+00,3.881596746179743286e-43,2.802596928649634142e-45,1.639620628362343981e-15,0.000000000000000000e+00,1.401884030022822414e-17,6.293217390298110217e-40,0.000000000000000000e+00
1.000000000000000000e+00,1.037325743643991307e-26,1.018928675332501336e-25,4.096447486778842517e-11,2.885669544990816542e-38,2.145635760535634373e-14,2.341730836135405271e-24,8.615824415260342646e-34
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.520958417872973486e-18,0.000000000000000000e+00,1.692967456816267078e-20,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.023214771581337949e-39,5.927492504093976210e-43,1.145422732357070927e-13,0.000000000000000000e+00,4.417336790525586363e-18,1.096971773015543218e-35,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.025401311360775966e-16,0.000000000000000000e+00,1.874617191749964257e-19,3.559298099385035360e-43,0.000000000000000000e+00
1.000000000000000000e+00,7.974062286569549371e-39,4.215135207956800570e-39,4.563917535452093055e-14,0.000000000000000000e+00,3.504785451890374930e-19,3.111954124500406084e-36,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.589857015339178227e-23,0.000000000000000000e+00,2.366008326316421367e-26,0.000000000000000000e+00,0.000000000000000000e+00
9.999995231628417969e-01,8.997172954306863896e-15,1.163211996342561338e-12,4.450095048014190979e-07,2.080325130225322846e-23,1.273467886697687845e-09,1.168931759113617241e-13,1.569717929090038072e-24
9.999796152114868164e-01,2.528295572901129162e-09,4.028556688240314543e-08,2.006209433602634817e-05,7.949869085485863484e-18,3.734245410669245757e-07,1.741446209457819805e-09,6.110335929005549075e-21
9.880969524383544922e-01,1.297833250646363012e-06,1.065381895750761032e-02,4.780995950568467379e-04,2.269942900312571510e-09,1.449665433028712869e-06,7.684393785893917084e-04,3.587533603521819714e-09
9.999926090240478516e-01,5.788234475057052464e-11,2.534600529457975426e-09,7.327046205318765715e-06,1.677802231196101040e-19,6.025689458510896657e-08,2.250203773312975386e-10,1.808532020090740950e-20
1.000000000000000000e+00,2.278564950228370882e-18,7.547611153601326125e-18,7.395099199669630252e-09,4.046168766423022794e-29,2.745685796778918331e-11,1.603972856347897627e-17,4.027280367382665391e-26
1.000000000000000000e+00,1.707902568319087046e-41,2.942726775082115849e-44,4.603870978431246971e-15,0.000000000000000000e+00,6.351923232517149727e-17,1.553173433965883665e-37,0.000000000000000000e+00
1.000000000000000000e+00,3.696765478735299915e-41,3.166934529374086580e-43,9.312713055949824875e-15,0.000000000000000000e+00,6.524839962897378568e-18,3.926082972589135518e-36,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.287893330375156116e-19,0.000000000000000000e+00,2.570163418384697756e-23,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.344025239406932920e-44,1.401298464324817071e-45,3.506716401632803404e-16,0.000000000000000000e+00,9.077553454436289785e-19,2.210907059879266083e-39,0.000000000000000000e+00
1.000000000000000000e+00,2.394793752459421906e-18,2.937378243052150113e-17,8.953380259413279418e-09,6.468078032710334908e-29,1.541067384813743502e-09,1.142753738554764221e-17,2.947802565417848408e-27
1.000000000000000000e+00,6.411080604132470581e-41,1.401298464324817071e-45,7.136193288311172556e-15,0.000000000000000000e+00,1.738401617288585387e-17,1.929237660759191902e-40,0.000000000000000000e+00
9.999942779541015625e-01,1.731025218998372139e-11,1.093886226044560317e-08,5.117760792927583680e-06,2.169496388815701375e-17,6.144144890640745871e-07,8.121206485078857895e-11,3.612625052972398503e-20
1.000000000000000000e+00,1.076224826181206709e-38,4.620081036878921883e-42,1.555326912183394028e-13,0.000000000000000000e+00,6.055431922476092700e-17,1.743334001348152915e-34,0.000000000000000000e+00
9.999997615814208984e-01,2.479047325629419110e-16,2.438780861624607367e-15,1.911902813844790217e-07,4.590268362800337726e-27,1.270232508586432996e-12,6.251580847540485876e-18,3.491433048825245951e-23
1.000000000000000000e+00,1.771709975615851153e-30,3.119580745853454249e-31,6.454306707148749211e-12,7.707141553786493890e-44,9.626881133624823339e-14,6.280161918400312676e-28,1.883365174620593988e-38
1.000000000000000000e+00,1.318309692076920066e-18,3.782804474684627451e-18,6.501142735260145855e-09,1.847601470769345539e-29,1.889320470904731764e-11,1.521463740915325754e-17,3.487528485632431729e-26
1.000000000000000000e+00,2.350830498769512169e-19,1.802862763279198314e-20,7.182396899452214711e-09,1.294738096442017471e-30,2.511770088794995637e-12,2.533539444939932036e-18,7.611943206797465136e-26
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.241555440099577547e-24,0.000000000000000000e+00,9.833306220940435327e-28,0.000000000000000000e+00,0.000000000000000000e+00
3.506631404161453247e-02,7.573684211820363998e-03,9.573574066162109375e-01,2.194334001615061425e-06,4.639126268465160186e-14,1.743385666941321688e-07,2.370834693010692718e-07,1.109029426453467249e-12
9.975152015686035156e-01,3.766000872928998433e-06,2.009425777941942215e-03,4.691957728937268257e-04,4.698708869904644203e-12,9.731858341410770663e-08,2.303185965502052568e-06,6.269762486965646531e-11
8.224251270294189453e-01,2.509918995201587677e-04,1.764237582683563232e-01,5.068961763754487038e-04,1.158802151457472007e-10,1.576882141307578422e-06,3.916803398169577122e-04,1.557960094267230033e-09
2.971445396542549133e-02,4.967268090695142746e-03,9.653170704841613770e-01,5.759878831668174826e-07,1.907840281494877811e-15,6.115463406786147971e-07,7.789693512449957780e-08,4.362288796248142697e-14
9.735035300254821777e-01,2.605172767289332114e-06,2.124882303178310394e-02,4.348108544945716858e-03,2.205191362847358505e-09,5.234333912085276097e-06,8.917584200389683247e-04,2.372242668968738144e-08
7.382588926702737808e-03,3.259426681324839592e-03,9.893510937690734863e-01,3.435194003031938337e-06,2.120160123852965484e-11,3.282195393694564700e-06,6.030183641314579290e-08,2.560912315541230555e-10
8.214454054832458496e-01,9.543401538394391537e-04,1.767399460077285767e-01,7.465324015356600285e-04,2.216091893325611295e-12,2.617260861370596103e-06,1.110546581912785769e-04,4.115037824381495568e-11
4.570159071590751410e-04,3.502191742882132530e-03,9.960289001464843750e-01,1.188738497148733586e-05,1.821601104277838917e-15,2.635029616726569657e-08,2.232152951364696492e-08,1.945696641997285425e-12
4.791145399212837219e-02,3.189433598890900612e-03,9.488816261291503906e-01,1.626777520868927240e-05,4.186378891116171452e-13,9.016651461024594028e-07,3.649503526048647473e-07,9.047025281705423083e-12
7.695185486227273941e-03,2.696224953979253769e-03,9.896077513694763184e-01,4.792202616954455152e-07,8.319488151230063078e-15,3.248636062380683143e-07,1.263997440048569842e-08,1.340752460226787846e-13
9.930863380432128906e-01,5.398602752393344417e-06,6.000312976539134979e-03,9.003225713968276978e-04,9.920239543020903383e-13,2.771793674583022948e-07,7.314396043511806056e-06,1.381682324108624016e-09
1.117711421102285385e-03,4.086311673745512962e-04,9.984734654426574707e-01,8.026680831108023995e-08,1.137313001750833025e-14,1.715935411539248889e-07,3.307676355035482629e-10,6.604748300061353064e-15
5.510516166687011719e-01,6.185467354953289032e-03,4.422746896743774414e-01,4.873184661846607924e-04,3.507577728261042620e-16,8.516696539118129294e-07,3.629019573736513848e-08,1.537484603606614764e-13
9.871499538421630859e-01,9.620784112485125661e-06,1.213029306381940842e-02,6.987191736698150635e-04,2.247941199504110976e-12,8.582945270063646603e-07,1.043521842802874744e-05,3.481018806539282195e-10
2.790772414300590754e-04,1.048223857651464641e-04,9.996157884597778320e-01,1.111217926563767833e-07,7.939110218573627170e-15,9.477668072577216662e-08,1.260661708357702082e-08,4.817282030634799372e-14
3.632100522518157959e-01,9.809378534555435181e-03,6.268648505210876465e-01,1.125510752899572253e-04,5.411852649557580069e-17,3.156849743390921503e-06,1.574075092491966643e-08,1.522045869602282192e-14
9.833701848983764648e-01,2.797648085106629878e-05,1.014470495283603668e-02,6.355005782097578049e-03,9.397440508054910602e-13,1.697949528534081765e-06,1.004486257443204522e-04,3.262493053490800321e-10
9.734436869621276855e-01,1.483003376051783562e-03,2.332501299679279327e-02,1.688773743808269501e-03,7.434046494982516490e-15,4.978429615221102722e-07,5.909247192903421819e-05,7.127044614196886840e-12
4.231226816773414612e-02,4.281452129362151027e-05,9.576449990272521973e-01,1.502918856033375050e-08,5.476011755717398086e-17,1.721393338982579735e-08,2.451433500638700025e-11,5.203446148586069852e-17
9.466948509216308594e-01,1.810872345231473446e-04,5.289533361792564392e-02,2.210599923273548484e-04,1.830149149023292503e-15,1.836524177178944228e-07,7.472523975593503565e-06,7.510712971697808271e-13
9.809982180595397949e-01,5.279681863612495363e-05,6.465157028287649155e-03,1.195763889700174332e-02,4.426190317041722722e-14,3.157813125653774478e-06,5.230874521657824516e-04,3.173758131302939489e-11
8.810510039329528809e-01,1.807419816032052040e-03,1.154225766658782959e-01,1.713509671390056610e-03,3.934459106445609502e-17,2.963247879961272702e-06,2.539776005505700596e-06,8.423556313195620926e-14
1.409309243172174320e-05,6.135322564659873024e-06,9.999797344207763672e-01,3.986969088209946221e-10,4.078263463321218300e-18,4.593537994423968485e-09,2.105096255460275206e-14,1.664739363943390656e-16
9.796508550643920898e-01,2.829644836310762912e-05,4.859359469264745712e-03,1.485766749829053879e-02,1.902799445785419152e-11,4.932553110847948119e-06,5.989809869788587093e-04,5.805422365057211209e-09
4.134122661980654811e-07,1.811603760870639235e-05,9.999815225601196289e-01,2.020158207383104809e-10,2.807284011918816786e-19,5.687254667208208048e-09,2.083179786169838538e-14,5.490378357843189782e-20
1.028343737125396729e-01,1.143612433224916458e-03,8.960204720497131348e-01,1.397614596498897299e-06,3.556052762087916186e-18,2.217112040625579539e-07,6.631074578322682100e-10,3.440802150562045870e-16
5.400936603546142578e-01,8.276200853288173676e-03,4.515587389469146729e-01,7.063346856739372015e-05,1.461047395416738672e-16,8.248797485066461377e-07,1.664398752154738759e-08,8.464309609386867078e-15
3.184926211833953857e-01,1.647404045797884464e-03,6.798210144042968750e-01,3.405153984203934669e-05,1.064169208008229790e-15,4.503154741541948169e-06,3.044446827971114544e-07,8.680238467026132887e-14
7.879357337951660156e-01,1.482197258155792952e-04,2.118137478828430176e-01,9.187308751279488206e-05,1.252387340426423801e-15,7.827838089724536985e-06,2.675568339327583089e-06,1.740169423489201783e-13
4.130168855190277100e-01,2.773292362689971924e-03,5.837002396583557129e-01,4.723692254628986120e-04,4.262404468822252740e-15,2.957853757834527642e-05,7.572513368359068409e-06,6.714352598219397450e-12
9.174423217773437500e-01,2.135119721060618758e-04,8.223181962966918945e-02,1.082959279301576316e-04,3.616254702371729524e-16,1.913574806167162023e-06,2.275176029797876254e-06,1.237020333172064723e-13
3.363977011758834124e-04,4.746316932141780853e-03,9.948052763938903809e-01,1.852880268415901810e-05,5.985747315998869462e-16,9.340981341665610671e-05,2.340389748667348613e-08,5.594187172010137502e-15
1.616668669157661498e-05,6.891739030834287405e-05,9.999119043350219727e-01,7.070306651257851627e-07,2.728354996215920359e-17,2.317669668627786450e-06,9.478070238377878098e-12,2.285391241689852491e-16
7.483053207397460938e-02,2.558531414251774549e-04,9.247698783874511719e-01,4.885171438218094409e-05,1.159688556122417946e-12,9.372281783726066351e-05,1.176997898255649488e-06,2.509621200089129367e-12
9.891771674156188965e-01,8.537842892110347748e-03,1.229694316862151027e-04,1.555886818096041679e-03,1.054803437655496903e-14,5.691663827747106552e-04,3.695212944876402617e-05,1.571708041492314578e-12
9.888712763786315918e-01,9.327757197752362117e-07,8.630353957414627075e-03,2.430266933515667915e-03,1.486588283028389412e-11,8.692970254742249381e-08,6.710534216836094856e-05,3.839889795020923202e-10
3.925278782844543457e-01,5.463622137904167175e-02,5.508333444595336914e-01,1.991993514820933342e-03,2.622051051081415382e-15,1.041144696500850841e-05,1.544510439543955727e-07,2.692516565608316093e-12
3.493624681141227484e-04,8.799454371910542250e-05,9.995624423027038574e-01,2.921509434372637770e-08,1.113562706129590796e-14,1.932791633407759946e-07,1.243366087172459444e-11,2.229331001350537064e-15
5.877616931684315205e-04,9.384651202708482742e-04,9.984728693962097168e-01,2.837541330791282235e-07,3.472381412896081987e-14,7.423190027111559175e-07,4.348403026543934402e-10,4.452167462281296506e-14
9.897393584251403809e-01,1.802791985028306954e-06,5.824911873787641525e-03,4.053187090903520584e-03,2.567172819809004913e-12,2.563201633165590465e-07,3.806148015428334475e-04,1.646057623538865755e-09
2.060166934825247154e-06,7.004628423601388931e-05,9.999278783798217773e-01,1.185234355105535542e-09,1.153271446672126805e-20,2.519975561554588239e-09,1.069180077047267308e-13,5.832455048604767177e-18
1.054549822583794594e-03,4.090115180588327348e-05,9.989044666290283203e-01,2.454274650176557770e-08,3.932647208672842723e-19,7.656093004015929182e-08,5.353963257979932333e-13,1.737365954074444495e-16
7.558709383010864258e-01,6.257375353015959263e-04,2.419096082448959351e-01,1.203127205371856689e-03,5.687460918890607786e-11,6.141410267446190119e-06,3.845284518320113420e-04,3.989475139132281356e-10
9.885289072990417480e-01,1.646171313041122630e-06,1.093774475157260895e-02,5.087047466076910496e-04,1.673037923477505018e-11,4.299732552226487314e-07,2.256439074699301273e-05,2.087141570683570535e-09
5.410380363464355469e-01,7.362328004091978073e-03,4.513257741928100586e-01,2.703246718738228083e-04,1.661398374831844077e-15,2.898577122323331423e-06,6.417605504793755244e-07,5.243507993253626598e-13
9.156761318445205688e-02,1.972562400624155998e-03,9.064468145370483398e-01,1.279109892493579537e-05,4.432035522004135197e-15,1.843543628865518258e-07,5.183174422995762143e-08,2.846141291396042661e-13
9.684361219406127930e-01,3.961052698286948726e-06,2.446556277573108673e-02,5.772255826741456985e-03,1.053918952109711427e-09,1.594422246853355318e-05,1.306222868151962757e-03,1.639859803503895819e-08
3.575220704078674316e-01,7.708308286964893341e-03,6.346589326858520508e-01,1.091596277547068894e-04,1.874232343488432123e-15,1.426362700840400066e-06,7.339286156593516353e-08,6.674854896235316026e-13
8.278823224827647209e-04,4.327392889535985887e-05,9.991287589073181152e-01,4.276293452676327433e-08,1.833918445638574139e-15,6.490380144441587618e-08,4.795185359895981492e-10,3.488805466446637596e-15
3.978172571805771440e-06,9.768005838850513101e-06,9.999862909317016602e-01,3.033888251735561425e-09,5.365616644756377289e-19,1.585244291391063598e-08,2.590862366227270064e-13,2.674933045958800976e-19
1.362061873078346252e-02,3.292405745014548302e-03,9.830864667892456055e-01,3.538894475241249893e-07,2.860528531934543545e-17,1.726631779774834285e-07,1.339444943848633329e-10,8.227797681722732320e-15
2.294193394482135773e-02,1.287221629172563553e-02,9.638441205024719238e-01,3.165951929986476898e-04,2.368554503462232119e-14,2.521849091863259673e-05,3.750757215925659693e-08,3.558529122413278678e-12
1.742949389154091477e-04,4.031718344776891172e-05,9.997794032096862793e-01,9.201407351611123886e-07,1.677818346742385104e-16,4.968677330907667056e-06,2.908180152857292589e-13,4.168497737608431106e-15
3.991786070400848985e-05,4.867823736276477575e-05,9.999105930328369141e-01,1.540154670465199160e-08,1.682948984122582012e-16,7.922618010525184218e-07,1.473948052369347672e-13,3.569749373766934072e-19
4.281178462406387553e-06,3.214430180378258228e-04,9.996606111526489258e-01,1.695924680689131492e-07,1.438414071555128848e-14,1.353386323899030685e-05,2.052201724528357474e-13,9.302961076085784807e-20
1.418436295352876186e-03,1.437345868907868862e-03,9.971094727516174316e-01,6.121371370682027191e-06,1.866344535514374847e-12,2.872392360586673021e-05,1.118534065369658492e-08,4.014706793463267143e-14
3.108001546934247017e-04,1.480175269534811378e-04,9.995406866073608398e-01,1.456865135196494521e-07,2.277077613312551534e-16,3.723280883605184499e-07,2.957213467158492648e-12,3.460411492686574957e-17
1.435696617591020186e-06,2.145847101928666234e-04,9.997758269309997559e-01,1.328196788108471083e-07,1.232541521102581417e-12,8.025188435567542911e-06,1.482258109655743006e-12,2.742403335431153449e-17
4.275681320109470107e-08,6.228411803022027016e-04,9.968044757843017578e-01,4.388300567370606586e-07,2.436909007919041414e-10,2.572146011516451836e-03,7.344503423403064835e-14,4.581438257117837588e-18
1.285287112295918632e-06,3.253692120779305696e-04,9.996672868728637695e-01,7.227110643270862056e-08,2.624894752443584882e-16,5.939424681855598465e-06,3.391872828613362589e-13,1.649188968133337837e-18
3.170951458741910756e-06,5.342781514627858996e-05,9.999409914016723633e-01,3.211525623214583902e-08,8.836095239826355363e-14,2.345608208997873589e-06,2.064908573989887586e-12,1.149515956605997474e-16
4.281329424316027144e-08,6.054449841030873358e-06,9.999562501907348633e-01,2.795361986329680803e-08,3.751546382574355576e-12,3.764257053262554109e-05,2.737716152886068670e-15,2.128239969943037194e-18
1.104782654692826327e-06,3.515335993142798543e-05,9.999603033065795898e-01,9.273836809597924002e-09,7.635756512291711818e-17,3.398303533685975708e-06,1.007166152235984546e-13,1.865439622853688415e-20
3.202700049609319422e-10,2.047268644673749804e-04,9.990445971488952637e-01,1.542383074593089987e-07,1.950374972636836901e-08,7.504826644435524940e-04,8.069277159709984520e-15,5.280058624303996212e-17
1.664062949657818535e-07,3.856035618809983134e-06,9.991447925567626953e-01,7.379848909749853192e-08,2.432593682044625893e-09,8.510505431331694126e-04,1.817498584901107439e-14,3.165500428487739233e-17
5.717594467569142580e-05,2.907966518250759691e-05,9.999135732650756836e-01,2.498747697643466381e-08,4.014467919584229589e-16,1.737567316695276531e-07,7.488793439536234331e-12,4.413773875473136707e-17
1.322404963310930270e-09,8.152057125698775053e-05,9.879948496818542480e-01,6.450738965213531628e-07,3.213343461538897827e-06,1.191984489560127258e-02,1.332554205868419217e-11,5.336851256975110990e-16
9.123535278376948554e-07,2.089238705593743362e-06,9.997822642326354980e-01,6.040231426140962867e-08,1.052097090004089353e-10,2.147037885151803493e-04,2.856439721256667785e-14,3.509455196640966478e-18
1.526489228353966610e-07,2.484036085661500692e-04,9.997438788414001465e-01,1.703318730505998246e-08,2.339629490998566767e-18,7.498528702853946015e-06,1.705507086164519733e-15,1.253324030859887264e-22
1.936217017828312237e-07,1.718476414680480957e-05,9.999711513519287109e-01,9.719471449898264837e-08,1.178358490427564020e-13,1.134120429924223572e-05,1.188667897835185561e-13,6.728535256690093016e-17
4.850311441373378329e-08,4.709337954409420490e-04,9.984360337257385254e-01,7.215184041342581622e-07,2.985754699036391457e-10,1.092275022529065609e-03,2.948460025393659367e-14,8.927043284955417726e-16
3.711460250244158487e-09,4.446711682248860598e-05,9.998340606689453125e-01,7.685892455810972024e-08,6.114627033870778661e-12,1.213464347529225051e-04,2.938100868035276438e-17,6.467858220194621917e-17
1.080800429917871952e-04,1.060074737324612215e-06,9.998898506164550781e-01,2.149834088527313725e-08,2.422824454964230857e-15,9.219571097673906479e-07,7.257246453090671068e-12,6.492172697992250633e-17
3.864364384043028622e-09,5.686982603947399184e-06,9.999264478683471680e-01,1.923665671199614735e-08,5.668068878833532054e-12,6.782119453418999910e-05,2.230021525108451431e-17,1.289710930524270683e-19
2.389474040853656334e-08,1.187602975960544427e-07,9.999606609344482422e-01,8.391410233343776781e-09,6.430589394312846707e-10,3.924567863577976823e-05,1.091965779522197444e-18,6.715175255821595927e-19
4.448672896728567139e-08,2.925987246271688491e-06,9.999302625656127930e-01,3.256183944699841959e-08,8.002854455513297438e-12,6.673674943158403039e-05,2.900465275129746751e-16,4.593151380160832811e-21
5.488676535492231778e-08,4.517338766163447872e-06,9.999934434890747070e-01,1.755182332807692092e-09,6.965294510530200516e-19,1.990486907743616030e-06,5.853752054245863704e-16,7.176218429875058603e-23
4.852580204328660329e-08,2.156409209419507533e-05,9.999781847000122070e-01,7.464243112487167764e-10,7.603521536821465497e-22,2.894201429626264144e-07,2.337957179954168311e-17,1.192227574165861330e-24
1.272771665838945410e-08,1.026600239129038528e-05,9.998050332069396973e-01,1.241041847066526316e-08,2.781879307261429096e-14,1.847613602876663208e-04,6.894730731003022230e-18,2.028852303258450123e-21
7.305786908773370669e-08,1.188270630336774047e-06,9.999032020568847656e-01,1.929036841374909272e-08,5.348535416643818152e-12,9.545228385832160711e-05,2.743465865471590064e-16,1.798425647566250819e-17
2.691297358581312693e-11,6.600352935492992401e-05,9.999281167984008789e-01,1.548245198712550064e-09,6.106105340320314157e-14,5.891976343264104798e-06,5.729027477044910867e-21,1.801130651923273676e-21
1.352871947801759234e-07,3.382820636943506543e-07,9.999843835830688477e-01,2.414198840838821525e-09,3.631335615777823989e-14,1.516211705165915191e-05,1.188785669296171799e-13,3.464335544454707608e-19
4.793954389015198103e-08,6.654379376413999125e-07,9.999787807464599609e-01,5.100933564428089539e-10,3.350186565864780820e-16,2.047599627985619009e-05,2.815675449040437544e-18,3.433288509638557043e-22
2.186242742396871108e-09,3.507264864310855046e-06,9.999834299087524414e-01,3.851704510893227962e-10,5.523043921858183155e-16,1.307193269894924015e-05,9.392352959770136113e-18,6.548278838431891437e-23
4.381997568998485804e-04,5.671604341728198051e-08,9.995353221893310547e-01,5.810597780708803839e-09,1.482122475116932122e-15,2.645258427946828306e-05,2.293715590327892137e-17,7.509682871830825917e-24
5.873512236576061696e-06,1.006137324566225288e-07,9.999899864196777344e-01,5.107542722093683096e-10,2.096884588673999985e-16,4.081633505848003551e-06,1.150711241896918490e-19,1.314697361954427670e-23
8.129078196361660957e-06,7.096787868476894801e-08,9.869464039802551270e-01,7.384392120002303272e-08,2.180438642140902772e-11,1.304527185857295990e-02,3.604966717800145090e-15,4.764181473122541585e-21
4.604623526915929688e-08,1.284882813479271135e-07,9.999977350234985352e-01,3.309811447138599760e-08,9.285226783871863626e-17,2.117469421136775054e-06,4.545944247225916877e-20,1.157811907899348039e-22
1.075959062291076407e-06,9.325873406851314940e-08,9.993298053741455078e-01,5.990041795911338340e-09,1.403495561821043944e-14,6.690674927085638046e-04,8.158217022070004946e-17,2.176910605101409644e-20
