x_coordinate,y_coordinate,Cell_Type,TCN_Label
-2754.991262,3123.952283,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2743.852075,3095.808039,068 LSX Otx2 Gaba,3
-2736.50944,3119.972526,199 PAG-MRN-RN Foxa2 Gaba,3
-2736.182561,3056.727567,049 Lamp5 Gaba,3
-2730.896424,3157.972911,199 PAG-MRN-RN Foxa2 Gaba,3
-2727.46882,3030.571064,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2720.302981,3107.04345,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2715.695594,3140.626809,181 IC Tfap2d Maf Glut,3
-2715.335163,3160.776073,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2712.43843,3053.446223,073 MEA-BST Sox6 Gaba,3
-2707.127621,3175.108229,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2702.941004,3024.438369,199 PAG-MRN-RN Foxa2 Gaba,3
-2696.16138,3024.14462,049 Lamp5 Gaba,3
-2698.181623,3121.457384,068 LSX Otx2 Gaba,3
-2695.716732,3147.658594,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2687.866194,3117.581776,049 Lamp5 Gaba,3
-2688.02566,3195.845615,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2685.194112,3159.703252,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2684.015883,3080.226129,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2680.571592,3174.124554,199 PAG-MRN-RN Foxa2 Gaba,3
-2672.417133,3130.15651,199 PAG-MRN-RN Foxa2 Gaba,3
-2669.254525,3076.128737,128 VMH Fezf1 Glut,3
-2652.224261,3096.593246,073 MEA-BST Sox6 Gaba,3
-2829.481004,3043.487699,199 PAG-MRN-RN Foxa2 Gaba,3
-2805.478408,3096.340911,128 VMH Fezf1 Glut,3
-2804.237715,3155.227375,106 PVpo-VMPO-MPN Hmx2 Gaba,1
-2803.548085,3202.770091,106 PVpo-VMPO-MPN Hmx2 Gaba,1
-2803.334299,3141.849894,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2763.527698,3065.073515,049 Lamp5 Gaba,3
-2707.250469,3038.123774,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2692.686328,3174.630107,073 MEA-BST Sox6 Gaba,3
-2690.322265,3051.858086,073 MEA-BST Sox6 Gaba,3
-2685.27296,3061.527708,199 PAG-MRN-RN Foxa2 Gaba,3
-2680.768584,3033.536374,128 VMH Fezf1 Glut,3
-2671.245027,3096.463645,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2648.602111,3189.863494,196 PAG-PPN Pax5 Sox21 Gaba,3
-2646.001785,3058.37934,199 PAG-MRN-RN Foxa2 Gaba,3
-2741.764623,3043.268622,199 PAG-MRN-RN Foxa2 Gaba,3
-2743.806473,3147.275686,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,3
-2726.908492,3061.130643,073 MEA-BST Sox6 Gaba,3
-2706.776304,3165.523155,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2663.000707,3085.398102,049 Lamp5 Gaba,3
-2656.549806,3071.033187,196 PAG-PPN Pax5 Sox21 Gaba,3
-2649.095674,3152.030713,128 VMH Fezf1 Glut,3
-2645.87648,3146.763407,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2661.611529,3117.685947,128 VMH Fezf1 Glut,3
-2651.919379,3047.508436,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2790.811782,3132.562916,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2704.184835,3114.581525,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2685.740207,3095.95027,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,3
-2678.092819,3120.11914,199 PAG-MRN-RN Foxa2 Gaba,3
-2832.116214,2825.470214,088 BST Tac2 Gaba,3
-2821.845113,2823.313673,088 BST Tac2 Gaba,3
-2794.795378,2994.428185,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2789.617798,2980.491033,199 PAG-MRN-RN Foxa2 Gaba,3
-2784.215178,2827.013749,088 BST Tac2 Gaba,3
-2782.632464,2835.840744,088 BST Tac2 Gaba,3
-2779.99982,2914.06659,199 PAG-MRN-RN Foxa2 Gaba,3
-2778.158261,2982.299662,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2771.144663,2850.533388,199 PAG-MRN-RN Foxa2 Gaba,3
-2766.403257,2964.386194,199 PAG-MRN-RN Foxa2 Gaba,3
-2759.837709,2907.174643,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2757.60139,2993.863163,173 PAG Pou4f2 Glut,3
-2747.187008,2913.422644,073 MEA-BST Sox6 Gaba,3
-2745.576569,3002.704931,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2739.852103,2967.247687,073 MEA-BST Sox6 Gaba,3
-2738.009783,2989.383255,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,3
-2734.467803,2842.792651,199 PAG-MRN-RN Foxa2 Gaba,3
-2724.095866,2827.126235,088 BST Tac2 Gaba,3
-2722.522639,2918.140468,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2731.804605,2857.677462,199 PAG-MRN-RN Foxa2 Gaba,3
-2714.953199,2827.026178,088 BST Tac2 Gaba,3
-2713.887432,2879.084036,088 BST Tac2 Gaba,3
-2714.449051,2992.253991,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2711.668806,2872.239882,088 BST Tac2 Gaba,3
-2707.495143,2905.055913,199 PAG-MRN-RN Foxa2 Gaba,3
-2704.480054,2914.635479,196 PAG-PPN Pax5 Sox21 Gaba,3
-2690.590174,2977.214383,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2688.459068,2952.008713,073 MEA-BST Sox6 Gaba,3
-2686.484133,2885.481291,088 BST Tac2 Gaba,3
-2673.442214,2973.736575,199 PAG-MRN-RN Foxa2 Gaba,3
-2670.079035,2933.837042,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2672.476457,2904.325552,196 PAG-PPN Pax5 Sox21 Gaba,3
-2668.147239,2891.69168,196 PAG-PPN Pax5 Sox21 Gaba,3
-2652.079473,2890.80923,196 PAG-PPN Pax5 Sox21 Gaba,3
-2648.73264,2947.954683,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2815.824394,2957.562681,128 VMH Fezf1 Glut,3
-2762.210812,2842.992799,088 BST Tac2 Gaba,3
-2756.413296,2916.18024,196 PAG-PPN Pax5 Sox21 Gaba,3
-2733.316704,2935.670188,196 PAG-PPN Pax5 Sox21 Gaba,3
-2705.909784,2823.979483,088 BST Tac2 Gaba,3
-2703.75946,2830.289257,088 BST Tac2 Gaba,3
-2658.732133,2886.162413,196 PAG-PPN Pax5 Sox21 Gaba,3
-2795.939022,2866.539879,088 BST Tac2 Gaba,3
-2707.850223,2965.25971,128 VMH Fezf1 Glut,3
-2816.952392,2939.184413,196 PAG-PPN Pax5 Sox21 Gaba,3
-2805.331732,2865.311914,073 MEA-BST Sox6 Gaba,3
-2777.777471,2884.10456,088 BST Tac2 Gaba,3
-2773.718265,2838.047559,088 BST Tac2 Gaba,3
-2678.268416,2890.586343,073 MEA-BST Sox6 Gaba,3
-2628.594709,2889.432356,196 PAG-PPN Pax5 Sox21 Gaba,3
-2620.314954,2845.712277,088 BST Tac2 Gaba,3
-2611.667281,2835.724727,088 BST Tac2 Gaba,3
-2609.936442,2849.206116,088 BST Tac2 Gaba,3
-2606.070739,2944.698064,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2605.067025,2882.922775,196 PAG-PPN Pax5 Sox21 Gaba,3
-2600.639736,2958.505818,068 LSX Otx2 Gaba,3
-2590.850678,2842.836379,088 BST Tac2 Gaba,3
-2594.840556,2893.611664,173 PAG Pou4f2 Glut,3
-2594.144991,2999.044254,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2589.013078,2933.065277,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2578.361056,2886.757162,173 PAG Pou4f2 Glut,3
-2572.690725,3001.919255,199 PAG-MRN-RN Foxa2 Gaba,3
-2569.530201,2928.235885,073 MEA-BST Sox6 Gaba,3
-2570.136619,2860.444917,199 PAG-MRN-RN Foxa2 Gaba,3
-2559.931607,2967.629243,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2555.772943,2894.890967,196 PAG-PPN Pax5 Sox21 Gaba,3
-2553.816943,2983.96293,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2543.500396,2997.142806,199 PAG-MRN-RN Foxa2 Gaba,3
-2543.056194,2884.788058,088 BST Tac2 Gaba,3
-2538.941164,2862.843351,199 PAG-MRN-RN Foxa2 Gaba,3
-2536.848706,2995.759963,068 LSX Otx2 Gaba,3
-2527.063401,2891.405583,088 BST Tac2 Gaba,3
-2519.939646,2912.5787,088 BST Tac2 Gaba,3
-2499.392429,2963.835958,199 PAG-MRN-RN Foxa2 Gaba,3
-2496.833514,2957.431966,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2479.047774,2927.912757,088 BST Tac2 Gaba,3
-2450.482866,2938.042829,088 BST Tac2 Gaba,7
-2444.87688,2937.968392,131 LHA-AHN-PVH Otp Trh Glut,7
-2608.240238,2984.561089,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2576.961648,2971.800383,196 PAG-PPN Pax5 Sox21 Gaba,3
-2504.201919,2891.54081,088 BST Tac2 Gaba,3
-2508.863561,3007.5894,199 PAG-MRN-RN Foxa2 Gaba,3
-2501.116648,2896.954578,196 PAG-PPN Pax5 Sox21 Gaba,3
-2614.875579,3003.084726,199 PAG-MRN-RN Foxa2 Gaba,3
-2568.244048,2932.464621,088 BST Tac2 Gaba,3
-2634.066101,2965.239965,131 LHA-AHN-PVH Otp Trh Glut,3
-2629.673322,2987.217548,196 PAG-PPN Pax5 Sox21 Gaba,3
-2628.268014,2945.538077,196 PAG-PPN Pax5 Sox21 Gaba,3
-2564.929682,2988.81635,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2486.045529,2997.438165,128 VMH Fezf1 Glut,3
-2605.95081,3002.598059,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2598.142824,2934.488931,173 PAG Pou4f2 Glut,3
-2571.28332,2893.580707,073 MEA-BST Sox6 Gaba,3
-2550.028938,2862.360008,073 MEA-BST Sox6 Gaba,3
-2548.19189,2908.026178,088 BST Tac2 Gaba,3
-2514.602504,2942.570404,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2634.887159,3107.199011,073 MEA-BST Sox6 Gaba,3
-2628.997532,3093.353122,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,3
-2620.981399,3037.946745,196 PAG-PPN Pax5 Sox21 Gaba,3
-2622.661591,3170.721364,199 PAG-MRN-RN Foxa2 Gaba,3
-2612.340159,3081.325633,199 PAG-MRN-RN Foxa2 Gaba,3
-2598.098262,3189.53808,199 PAG-MRN-RN Foxa2 Gaba,3
-2594.171121,3087.526885,199 PAG-MRN-RN Foxa2 Gaba,3
-2586.928321,3060.822148,128 VMH Fezf1 Glut,3
-2586.835883,3125.440515,068 LSX Otx2 Gaba,3
-2584.110424,3067.113612,128 VMH Fezf1 Glut,3
-2579.024528,3169.505587,068 LSX Otx2 Gaba,3
-2579.903009,3190.955091,199 PAG-MRN-RN Foxa2 Gaba,3
-2567.982713,3081.863442,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2564.963022,3111.631683,068 LSX Otx2 Gaba,3
-2565.620956,3037.843394,068 LSX Otx2 Gaba,3
-2564.793819,3073.71843,073 MEA-BST Sox6 Gaba,3
-2567.38947,3095.24266,199 PAG-MRN-RN Foxa2 Gaba,3
-2560.177209,3142.299162,199 PAG-MRN-RN Foxa2 Gaba,3
-2544.882877,3187.009247,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2544.037896,3166.451223,173 PAG Pou4f2 Glut,3
-2535.244851,3147.569879,196 PAG-PPN Pax5 Sox21 Gaba,3
-2533.619811,3164.269795,073 MEA-BST Sox6 Gaba,3
-2524.859623,3177.670267,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2524.634371,3194.670698,199 PAG-MRN-RN Foxa2 Gaba,3
-2522.16626,3207.667498,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2516.587971,3111.950895,199 PAG-MRN-RN Foxa2 Gaba,3
-2515.858403,3081.303371,128 VMH Fezf1 Glut,3
-2508.625291,3138.529422,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2507.412742,3049.132753,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2503.175505,3133.509702,128 VMH Fezf1 Glut,3
-2502.897455,3054.422158,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2495.848414,3078.626234,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2494.9841,3179.067806,068 LSX Otx2 Gaba,3
-2493.378523,3169.223676,099 SBPV-PVa Six6 Satb2 Gaba,3
-2486.27546,3046.565817,199 PAG-MRN-RN Foxa2 Gaba,3
-2477.475686,3065.6129,199 PAG-MRN-RN Foxa2 Gaba,3
-2467.685324,3188.495767,199 PAG-MRN-RN Foxa2 Gaba,3
-2467.78773,3163.371599,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2460.007083,3196.977897,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2449.870079,3043.327731,196 PAG-PPN Pax5 Sox21 Gaba,5
-2621.888044,3152.535604,131 LHA-AHN-PVH Otp Trh Glut,3
-2613.34612,3156.011986,199 PAG-MRN-RN Foxa2 Gaba,3
-2546.268113,3079.27014,073 MEA-BST Sox6 Gaba,3
-2543.485645,3121.757167,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2536.826306,3115.565113,128 VMH Fezf1 Glut,3
-2489.636577,3090.293256,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2483.97928,3149.932215,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2474.973605,3138.963795,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2460.527879,3047.972357,199 PAG-MRN-RN Foxa2 Gaba,5
-2611.332449,3057.292641,199 PAG-MRN-RN Foxa2 Gaba,3
-2598.053668,3049.715872,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2597.795472,3041.306642,128 VMH Fezf1 Glut,3
-2550.198619,3085.172583,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2534.41822,3128.209633,199 PAG-MRN-RN Foxa2 Gaba,3
-2470.308376,3032.429673,199 PAG-MRN-RN Foxa2 Gaba,5
-2597.125814,3073.381561,199 PAG-MRN-RN Foxa2 Gaba,3
-2598.466758,3168.83766,199 PAG-MRN-RN Foxa2 Gaba,3
-2544.25142,3096.046212,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2569.550652,3201.748229,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,3
-2570.653922,3063.028473,199 PAG-MRN-RN Foxa2 Gaba,3
-2563.434673,3119.236243,173 PAG Pou4f2 Glut,3
-2563.928806,3128.23821,199 PAG-MRN-RN Foxa2 Gaba,3
-2548.940083,3071.227605,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2525.34239,3063.289914,128 VMH Fezf1 Glut,3
-2454.536544,3064.884432,199 PAG-MRN-RN Foxa2 Gaba,5
-2455.310478,3086.552385,199 PAG-MRN-RN Foxa2 Gaba,5
-2451.229399,3070.551262,199 PAG-MRN-RN Foxa2 Gaba,5
-2633.729464,3259.525027,128 VMH Fezf1 Glut,1
-2633.286234,3387.794477,106 PVpo-VMPO-MPN Hmx2 Gaba,1
-2630.019381,3298.320149,073 MEA-BST Sox6 Gaba,1
-2624.572748,3286.087575,199 PAG-MRN-RN Foxa2 Gaba,1
-2624.044011,3267.141301,049 Lamp5 Gaba,1
-2623.957754,3309.88834,106 PVpo-VMPO-MPN Hmx2 Gaba,1
-2614.191965,3227.89404,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2612.694421,3250.291918,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,1
-2605.837304,3294.272425,196 PAG-PPN Pax5 Sox21 Gaba,1
-2593.025973,3278.748286,049 Lamp5 Gaba,1
-2591.357025,3372.536979,106 PVpo-VMPO-MPN Hmx2 Gaba,1
-2591.126012,3315.515756,196 PAG-PPN Pax5 Sox21 Gaba,1
-2588.899161,3333.769604,073 MEA-BST Sox6 Gaba,1
-2574.956148,3336.079596,073 MEA-BST Sox6 Gaba,6
-2569.422854,3402.404511,128 VMH Fezf1 Glut,6
-2567.505015,3389.412288,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2566.459268,3328.309634,181 IC Tfap2d Maf Glut,6
-2558.617244,3279.36178,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2553.249971,3322.343263,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2548.95595,3254.004936,128 VMH Fezf1 Glut,6
-2541.568202,3285.483726,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2540.651862,3335.614623,128 VMH Fezf1 Glut,6
-2539.010777,3392.772669,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2523.131004,3400.47408,199 PAG-MRN-RN Foxa2 Gaba,6
-2527.077391,3338.78539,181 IC Tfap2d Maf Glut,6
-2523.510169,3241.153584,073 MEA-BST Sox6 Gaba,6
-2520.927829,3298.998724,199 PAG-MRN-RN Foxa2 Gaba,6
-2516.14919,3344.823901,199 PAG-MRN-RN Foxa2 Gaba,6
-2514.79698,3256.494948,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2509.540119,3406.679324,073 MEA-BST Sox6 Gaba,6
-2496.941021,3274.208642,115 MS-SF Bsx Glut,6
-2492.615891,3330.662176,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2490.044316,3302.762719,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2487.674621,3377.152865,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2489.293306,3309.247797,128 VMH Fezf1 Glut,6
-2487.320456,3294.076345,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2484.741437,3392.572226,181 IC Tfap2d Maf Glut,6
-2483.146408,3225.704676,181 IC Tfap2d Maf Glut,6
-2483.850061,3236.822157,199 PAG-MRN-RN Foxa2 Gaba,6
-2477.557367,3329.819937,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2470.206249,3284.484531,068 LSX Otx2 Gaba,6
-2473.748921,3366.228383,199 PAG-MRN-RN Foxa2 Gaba,6
-2466.935484,3330.978792,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2457.713566,3220.83711,099 SBPV-PVa Six6 Satb2 Gaba,6
-2452.26666,3341.144184,199 PAG-MRN-RN Foxa2 Gaba,6
-2609.76553,3320.344107,199 PAG-MRN-RN Foxa2 Gaba,1
-2609.85048,3364.227031,106 PVpo-VMPO-MPN Hmx2 Gaba,1
-2576.932873,3275.080766,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,1
-2568.01553,3253.625677,199 PAG-MRN-RN Foxa2 Gaba,3
-2558.813433,3367.083845,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2550.54271,3240.965362,073 MEA-BST Sox6 Gaba,3
-2546.697216,3306.99173,196 PAG-PPN Pax5 Sox21 Gaba,6
-2531.909926,3316.380929,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2493.169633,3319.721908,181 IC Tfap2d Maf Glut,6
-2479.924628,3251.16201,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2479.618851,3399.143293,181 IC Tfap2d Maf Glut,6
-2627.243842,3370.47398,199 PAG-MRN-RN Foxa2 Gaba,1
-2580.956546,3369.660582,199 PAG-MRN-RN Foxa2 Gaba,6
-2571.046547,3368.924411,199 PAG-MRN-RN Foxa2 Gaba,6
-2556.898256,3339.610751,181 IC Tfap2d Maf Glut,6
-2537.772772,3323.710658,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,6
-2519.993279,3334.639895,181 IC Tfap2d Maf Glut,6
-2492.432511,3338.617767,199 PAG-MRN-RN Foxa2 Gaba,6
-2457.296086,3395.183975,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2444.29682,3348.527543,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2572.396294,3244.213786,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2610.17949,3334.698792,106 PVpo-VMPO-MPN Hmx2 Gaba,1
-2584.097737,3270.623322,199 PAG-MRN-RN Foxa2 Gaba,1
-2567.835386,3233.183758,106 PVpo-VMPO-MPN Hmx2 Gaba,3
-2519.190459,3395.419573,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2488.170885,3347.214464,199 PAG-MRN-RN Foxa2 Gaba,6
-2626.974486,3540.646465,199 PAG-MRN-RN Foxa2 Gaba,8
-2628.699343,3534.674758,199 PAG-MRN-RN Foxa2 Gaba,8
-2622.406224,3564.146808,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2611.962294,3470.046559,128 VMH Fezf1 Glut,8
-2605.136903,3540.416251,199 PAG-MRN-RN Foxa2 Gaba,8
-2606.121216,3481.864665,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2605.712395,3567.82915,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2602.186559,3497.844018,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2604.06673,3447.006648,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2590.202113,3482.100678,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2585.67873,3564.097376,199 PAG-MRN-RN Foxa2 Gaba,8
-2580.884514,3507.302924,199 PAG-MRN-RN Foxa2 Gaba,8
-2576.838963,3535.915838,199 PAG-MRN-RN Foxa2 Gaba,8
-2574.996479,3596.132533,199 PAG-MRN-RN Foxa2 Gaba,8
-2577.206208,3582.385117,199 PAG-MRN-RN Foxa2 Gaba,8
-2559.425093,3534.796928,196 PAG-PPN Pax5 Sox21 Gaba,8
-2560.996958,3433.583954,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2553.820319,3492.000119,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2539.172591,3549.365976,199 PAG-MRN-RN Foxa2 Gaba,8
-2542.608445,3457.335627,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2539.911052,3564.156367,199 PAG-MRN-RN Foxa2 Gaba,8
-2537.524475,3469.63001,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2537.422273,3434.832262,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2534.546097,3542.208435,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2532.469329,3486.92315,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2530.492992,3495.43446,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2530.01421,3505.169084,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2527.470825,3428.624177,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2522.048984,3532.152555,196 PAG-PPN Pax5 Sox21 Gaba,8
-2512.081213,3436.485136,099 SBPV-PVa Six6 Satb2 Gaba,6
-2503.097111,3590.976989,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2502.793988,3480.799369,196 PAG-PPN Pax5 Sox21 Gaba,8
-2504.269329,3442.648117,199 PAG-MRN-RN Foxa2 Gaba,8
-2502.580393,3601.534297,199 PAG-MRN-RN Foxa2 Gaba,8
-2498.030167,3554.426718,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2493.77606,3572.922215,199 PAG-MRN-RN Foxa2 Gaba,8
-2486.266716,3548.808478,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2490.602773,3511.657953,199 PAG-MRN-RN Foxa2 Gaba,8
-2472.856293,3582.646351,199 PAG-MRN-RN Foxa2 Gaba,8
-2466.97379,3596.198448,199 PAG-MRN-RN Foxa2 Gaba,8
-2459.802367,3558.546706,199 PAG-MRN-RN Foxa2 Gaba,8
-2457.309011,3569.008787,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2457.099509,3536.390605,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2450.93114,3430.460062,199 PAG-MRN-RN Foxa2 Gaba,6
-2451.017624,3510.993942,199 PAG-MRN-RN Foxa2 Gaba,8
-2443.272509,3597.004045,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2622.814304,3517.392814,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2621.123895,3472.631265,199 PAG-MRN-RN Foxa2 Gaba,8
-2622.793524,3510.528442,199 PAG-MRN-RN Foxa2 Gaba,8
-2606.867869,3592.154524,196 PAG-PPN Pax5 Sox21 Gaba,8
-2610.596855,3587.548531,073 MEA-BST Sox6 Gaba,8
-2582.96531,3468.378259,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2568.764753,3456.721911,199 PAG-MRN-RN Foxa2 Gaba,8
-2559.94621,3519.818521,196 PAG-PPN Pax5 Sox21 Gaba,8
-2545.524186,3505.267073,199 PAG-MRN-RN Foxa2 Gaba,8
-2504.712827,3565.950535,073 MEA-BST Sox6 Gaba,8
-2459.477345,3446.525631,199 PAG-MRN-RN Foxa2 Gaba,6
-2609.610313,3489.256064,199 PAG-MRN-RN Foxa2 Gaba,8
-2541.98183,3590.972171,199 PAG-MRN-RN Foxa2 Gaba,8
-2517.850931,3523.884588,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2496.462136,3460.026987,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2449.52045,3582.766619,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2532.743363,3530.591294,049 Lamp5 Gaba,8
-2493.152023,3447.465918,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2602.641962,3427.945974,106 PVpo-VMPO-MPN Hmx2 Gaba,1
-2563.556645,3487.206394,199 PAG-MRN-RN Foxa2 Gaba,8
-2548.449933,3512.00918,199 PAG-MRN-RN Foxa2 Gaba,8
-2508.430366,3514.712988,199 PAG-MRN-RN Foxa2 Gaba,8
-2488.007598,3461.369411,073 MEA-BST Sox6 Gaba,8
-2476.379955,3555.301277,196 PAG-PPN Pax5 Sox21 Gaba,8
-2481.503332,3526.885667,199 PAG-MRN-RN Foxa2 Gaba,8
-2626.805178,3723.989477,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2625.108124,3630.125525,199 PAG-MRN-RN Foxa2 Gaba,8
-2622.279142,3783.470737,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2612.502579,3677.89354,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2603.021087,3724.062854,073 MEA-BST Sox6 Gaba,8
-2601.119938,3717.939487,073 MEA-BST Sox6 Gaba,8
-2597.487386,3630.560026,196 PAG-PPN Pax5 Sox21 Gaba,8
-2591.692045,3726.31803,049 Lamp5 Gaba,8
-2588.306371,3645.484034,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2583.673394,3695.771397,099 SBPV-PVa Six6 Satb2 Gaba,8
-2577.917332,3801.779441,199 PAG-MRN-RN Foxa2 Gaba,8
-2574.70428,3652.319798,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2571.638211,3717.209919,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2567.440495,3738.039645,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2566.929858,3691.175021,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2568.333453,3638.373235,199 PAG-MRN-RN Foxa2 Gaba,8
-2561.757575,3791.540378,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2559.604119,3765.280056,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2553.650009,3695.357106,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2535.39874,3800.090194,199 PAG-MRN-RN Foxa2 Gaba,5
