Epoch,UnsupervisedLoss
1,0.11368566751480103
2,0.10478144884109497
3,0.09803557395935059
4,0.026829123497009277
5,0.03247779607772827
6,0.04780226945877075
7,0.05601096153259277
8,0.05780535936355591
9,0.05463075637817383
10,0.050256550312042236
11,0.04862821102142334
12,0.0477176308631897
13,0.045950472354888916
14,0.04374951124191284
15,0.03850060701370239
16,0.020510494709014893
17,-0.006042063236236572
18,0.017538249492645264
19,-0.008357644081115723
20,0.007998049259185791
21,-0.0040520429611206055
22,-0.01664745807647705
23,-0.011339366436004639
24,-0.022944986820220947
25,-0.021224915981292725
26,-0.019162416458129883
27,-0.026571035385131836
28,-0.03373754024505615
29,-0.02858072519302368
30,-0.032363831996917725
31,-0.03813713788986206
32,-0.03842085599899292
33,-0.0431365966796875
34,-0.052682340145111084
35,-0.0621262788772583
36,-0.07927662134170532
37,-0.09719526767730713
38,-0.08913689851760864
39,-0.09010165929794312
40,-0.09832149744033813
41,-0.09942871332168579
42,-0.1075543761253357
43,-0.10798579454421997
44,-0.1060870885848999
45,-0.10874384641647339
46,-0.10813432931900024
47,-0.10842055082321167
48,-0.11049777269363403
49,-0.11165225505828857
50,-0.11458134651184082
51,-0.11485439538955688
52,-0.11634999513626099
53,-0.11768901348114014
54,-0.1163972020149231
55,-0.11855453252792358
56,-0.11896389722824097
57,-0.12035733461380005
58,-0.12177711725234985
59,-0.12223607301712036
60,-0.12281537055969238
61,-0.12352436780929565
62,-0.12456244230270386
63,-0.1253337860107422
64,-0.1262439489364624
65,-0.1269581913948059
66,-0.1270289421081543
67,-0.12755578756332397
68,-0.12820523977279663
69,-0.12887924909591675
70,-0.1296299695968628
71,-0.13016736507415771
72,-0.1306377649307251
73,-0.13107353448867798
74,-0.13175708055496216
75,-0.13237398862838745
76,-0.13289040327072144
77,-0.13335323333740234
78,-0.13367587327957153
79,-0.1342337727546692
80,-0.13476192951202393
81,-0.13517189025878906
82,-0.13544362783432007
83,-0.1358599066734314
84,-0.13625675439834595
85,-0.13664847612380981
86,-0.13689547777175903
87,-0.1372852325439453
88,-0.13765865564346313
89,-0.13797527551651
90,-0.13825136423110962
91,-0.13862663507461548
92,-0.13893568515777588
93,-0.13924247026443481
94,-0.1395518183708191
95,-0.13988524675369263
96,-0.14020240306854248
97,-0.14046144485473633
98,-0.14079833030700684
99,-0.1410919427871704
100,-0.14135682582855225
101,-0.1416376233100891
102,-0.1419227123260498
103,-0.1422063112258911
104,-0.14247000217437744
105,-0.14275437593460083
106,-0.1430404782295227
107,-0.1433146595954895
108,-0.14359569549560547
109,-0.14389467239379883
110,-0.14417541027069092
111,-0.1444563865661621
112,-0.14475446939468384
113,-0.1450328826904297
114,-0.14531481266021729
115,-0.14560872316360474
116,-0.14588403701782227
117,-0.14617431163787842
118,-0.14645540714263916
119,-0.14673292636871338
120,-0.14701485633850098
121,-0.14728832244873047
122,-0.14756321907043457
123,-0.14783596992492676
124,-0.1481109857559204
125,-0.14838403463363647
126,-0.14865511655807495
127,-0.14892739057540894
128,-0.14918869733810425
129,-0.14943331480026245
130,-0.1496056318283081
131,-0.1495298147201538
132,-0.14921587705612183
133,-0.1495610475540161
134,-0.15043437480926514
135,-0.1508132815361023
136,-0.15054196119308472
137,-0.15075254440307617
138,-0.15149462223052979
139,-0.15151077508926392
140,-0.1514195203781128
141,-0.1520237922668457
142,-0.15233534574508667
143,-0.15223920345306396
144,-0.1525590419769287
145,-0.1530066728591919
146,-0.1531110405921936
147,-0.15318846702575684
148,-0.15352743864059448
149,-0.15387248992919922
150,-0.15399348735809326
151,-0.15412640571594238
152,-0.1544535756111145
153,-0.1547829508781433
154,-0.1549810767173767
155,-0.15515482425689697
156,-0.15542984008789062
157,-0.1557905077934265
158,-0.15612781047821045
159,-0.15640604496002197
160,-0.1566724181175232
161,-0.15698498487472534
162,-0.15736836194992065
163,-0.1577763557434082
164,-0.15818655490875244
165,-0.15857195854187012
166,-0.15894734859466553
167,-0.15931367874145508
168,-0.1596885323524475
169,-0.16007006168365479
170,-0.1604493260383606
171,-0.16082763671875
172,-0.16118377447128296
173,-0.16152697801589966
174,-0.16183173656463623
175,-0.16215848922729492
176,-0.16255897283554077
177,-0.16310542821884155
178,-0.163732647895813
179,-0.16426098346710205
180,-0.16464513540267944
181,-0.16494625806808472
182,-0.1652292013168335
183,-0.16558080911636353
184,-0.16602128744125366
185,-0.16655606031417847
186,-0.1671062707901001
187,-0.16761547327041626
188,-0.16806310415267944
189,-0.16847002506256104
190,-0.16886460781097412
191,-0.1692560315132141
192,-0.1696794033050537
193,-0.1701275110244751
194,-0.17059671878814697
195,-0.17104429006576538
196,-0.17148840427398682
197,-0.17191201448440552
198,-0.17232751846313477
199,-0.17271560430526733
200,-0.17306751012802124
201,-0.17340433597564697
202,-0.1737261414527893
203,-0.17402732372283936
204,-0.1743159294128418
205,-0.17458295822143555
206,-0.174838125705719
207,-0.17507654428482056
208,-0.17530709505081177
209,-0.17553192377090454
210,-0.17574620246887207
211,-0.17593204975128174
212,-0.17605054378509521
213,-0.17606902122497559
214,-0.17595088481903076
215,-0.17582488059997559
216,-0.1758025884628296
217,-0.17634648084640503
218,-0.17711740732192993
219,-0.17764610052108765
220,-0.17762160301208496
221,-0.17738431692123413
222,-0.17748945951461792
223,-0.1779550313949585
224,-0.1784496307373047
225,-0.17860537767410278
226,-0.17851299047470093
227,-0.17852932214736938
228,-0.17879652976989746
229,-0.17918556928634644
230,-0.17941343784332275
231,-0.17944175004959106
232,-0.17944073677062988
233,-0.1795629858970642
234,-0.17983466386795044
235,-0.18009459972381592
236,-0.18023920059204102
237,-0.180283784866333
238,-0.18031150102615356
239,-0.18040835857391357
240,-0.18057024478912354
241,-0.18077820539474487
242,-0.18097281455993652
243,-0.18111759424209595
244,-0.1812114119529724
245,-0.18127095699310303
246,-0.18132245540618896
247,-0.18137812614440918
248,-0.18145769834518433
249,-0.18155139684677124
250,-0.18167400360107422
251,-0.18181246519088745
252,-0.18197256326675415
253,-0.18212980031967163
254,-0.18227362632751465
255,-0.1823996901512146
256,-0.18251723051071167
257,-0.18262696266174316
258,-0.18272936344146729
259,-0.18283045291900635
260,-0.1829286813735962
261,-0.18302714824676514
262,-0.18311738967895508
263,-0.18319624662399292
264,-0.18324673175811768
265,-0.18324053287506104
266,-0.1831011176109314
267,-0.1827152967453003
268,-0.18190139532089233
269,-0.1811208724975586
270,-0.1810011863708496
271,-0.182731032371521
272,-0.18395453691482544
273,-0.18342185020446777
274,-0.18265300989151
275,-0.18310928344726562
276,-0.184215247631073
277,-0.18421810865402222
278,-0.18352317810058594
279,-0.18364572525024414
280,-0.1843985915184021
281,-0.18475019931793213
282,-0.18442636728286743
283,-0.18422037363052368
284,-0.18466705083847046
285,-0.18508028984069824
286,-0.18502163887023926
287,-0.1848316788673401
288,-0.18493658304214478
289,-0.1852923035621643
290,-0.18548399209976196
291,-0.18542206287384033
292,-0.18535560369491577
293,-0.18547523021697998
294,-0.18571442365646362
295,-0.1858646273612976
296,-0.18587112426757812
297,-0.1858351230621338
298,-0.18588042259216309
299,-0.18602609634399414
300,-0.18619179725646973
301,-0.18630802631378174
302,-0.1863502860069275
303,-0.18635499477386475
304,-0.1863778829574585
305,-0.18644636869430542
306,-0.18656229972839355
307,-0.18668365478515625
308,-0.1867889165878296
309,-0.1868654489517212
310,-0.18691587448120117
311,-0.18695658445358276
312,-0.18699532747268677
313,-0.18704628944396973
314,-0.1871050000190735
315,-0.1871768832206726
316,-0.18725252151489258
317,-0.18733268976211548
318,-0.18740761280059814
319,-0.18748271465301514
320,-0.18754923343658447
321,-0.18761634826660156
322,-0.18767529726028442
323,-0.18773150444030762
324,-0.187777578830719
325,-0.1878071427345276
326,-0.18780601024627686
327,-0.18775808811187744
328,-0.1876363754272461
329,-0.18745362758636475
330,-0.18717670440673828
331,-0.18708282709121704
332,-0.18715429306030273
333,-0.18766391277313232
334,-0.18821114301681519
335,-0.1885191798210144
336,-0.188460111618042
337,-0.18819689750671387
338,-0.18800175189971924
339,-0.1879497766494751
340,-0.18821120262145996
341,-0.18856048583984375
342,-0.1888757348060608
343,-0.18898069858551025
344,-0.18890714645385742
345,-0.18877488374710083
346,-0.1886957883834839
347,-0.18876945972442627
348,-0.1889323592185974
349,-0.18915510177612305
350,-0.18933749198913574
351,-0.18943381309509277
352,-0.18944716453552246
353,-0.18941009044647217
354,-0.18935734033584595
355,-0.18929427862167358
356,-0.18928629159927368
357,-0.18930673599243164
358,-0.18942022323608398
359,-0.18956148624420166
360,-0.1897345781326294
361,-0.1898842453956604
362,-0.18999159336090088
363,-0.1900530457496643
364,-0.19007164239883423
365,-0.1900639533996582
