Epoch,UnsupervisedLoss
1,0.11153852939605713
2,0.060530245304107666
3,0.022116899490356445
4,0.011294901371002197
5,-0.015101611614227295
6,-0.041999220848083496
7,-0.05702340602874756
8,-0.06108677387237549
9,-0.06889545917510986
10,-0.07592391967773438
11,-0.08765584230422974
12,-0.09926855564117432
13,-0.10484433174133301
14,-0.10838329792022705
15,-0.11476081609725952
16,-0.12373608350753784
17,-0.13299882411956787
18,-0.14240556955337524
19,-0.15200704336166382
20,-0.15995651483535767
21,-0.17294210195541382
22,-0.18566644191741943
23,-0.19549280405044556
24,-0.2035222053527832
25,-0.2130504846572876
26,-0.22194677591323853
27,-0.22700953483581543
28,-0.23338478803634644
29,-0.24009758234024048
30,-0.24410545825958252
31,-0.2480679154396057
32,-0.2538182735443115
33,-0.25906598567962646
34,-0.2639364004135132
35,-0.2697482109069824
36,-0.2760081887245178
37,-0.2815254330635071
38,-0.285189151763916
39,-0.2909243106842041
40,-0.2962682247161865
41,-0.3053644895553589
42,-0.30901265144348145
43,-0.31297147274017334
44,-0.31944721937179565
45,-0.3218860626220703
46,-0.33020448684692383
47,-0.33344537019729614
48,-0.3388179540634155
49,-0.34419602155685425
50,-0.3472867012023926
51,-0.3532300591468811
52,-0.35821378231048584
53,-0.36503493785858154
54,-0.3735794126987457
55,-0.3796120882034302
56,-0.3851778507232666
57,-0.3913227915763855
58,-0.39711064100265503
59,-0.4045419692993164
60,-0.41346287727355957
61,-0.4220689833164215
62,-0.4316449761390686
63,-0.4403027892112732
64,-0.44851285219192505
65,-0.4570152759552002
66,-0.4652329981327057
67,-0.4737713038921356
68,-0.482144296169281
69,-0.49058276414871216
70,-0.4986390471458435
71,-0.5056644678115845
72,-0.5127671957015991
73,-0.5195306539535522
74,-0.5262075662612915
75,-0.5325037240982056
76,-0.538393497467041
77,-0.5438374876976013
78,-0.5486141443252563
79,-0.5531406998634338
80,-0.5572962760925293
81,-0.5614117383956909
82,-0.5654138922691345
83,-0.5693475604057312
84,-0.573016345500946
85,-0.5764106512069702
86,-0.5796102285385132
87,-0.5824930667877197
