Epoch,UnsupervisedLoss
1,0.12014389038085938
2,0.08760213851928711
3,0.043701767921447754
4,0.014038801193237305
5,-0.004258453845977783
6,-0.022117018699645996
7,-0.03481471538543701
8,-0.04837554693222046
9,-0.06712013483047485
10,-0.08425849676132202
11,-0.09849274158477783
12,-0.11835181713104248
13,-0.13289088010787964
14,-0.149527907371521
15,-0.16287165880203247
16,-0.1820284128189087
17,-0.19256478548049927
18,-0.21129733324050903
19,-0.22434645891189575
20,-0.24142438173294067
21,-0.25543200969696045
22,-0.26686859130859375
23,-0.28019171953201294
24,-0.29337233304977417
25,-0.31042760610580444
26,-0.3224896192550659
27,-0.3370439410209656
28,-0.35016921162605286
29,-0.36066576838493347
30,-0.37304359674453735
31,-0.3805806040763855
32,-0.3879958689212799
33,-0.39647406339645386
34,-0.4013122618198395
35,-0.4062453806400299
36,-0.4105057716369629
37,-0.413185715675354
38,-0.41673704981803894
39,-0.41935089230537415
40,-0.42084890604019165
41,-0.42306074500083923
42,-0.42487484216690063
43,-0.4261822998523712
44,-0.4277135133743286
45,-0.428855299949646
46,-0.43001243472099304
47,-0.4312310814857483
48,-0.4320162534713745
49,-0.4329708516597748
50,-0.4341372549533844
51,-0.43495312333106995
52,-0.43576177954673767
53,-0.4366903007030487
54,-0.43748214840888977
55,-0.43829992413520813
56,-0.439100056886673
57,-0.4398176372051239
58,-0.4406592547893524
59,-0.44145381450653076
60,-0.44213202595710754
61,-0.44290584325790405
62,-0.44364455342292786
63,-0.4442913830280304
64,-0.4449828863143921
65,-0.4456455707550049
66,-0.4463278353214264
67,-0.4471169710159302
68,-0.44801732897758484
69,-0.4493761360645294
70,-0.4520571231842041
71,-0.4589332640171051
72,-0.4815330505371094
73,-0.5130949020385742
74,-0.5243260860443115
75,-0.5354797840118408
76,-0.545651912689209
77,-0.5454833507537842
78,-0.5553722381591797
79,-0.5659777522087097
80,-0.5705778002738953
81,-0.5733548998832703
82,-0.5724177956581116
83,-0.595931351184845
84,-0.5977655649185181
85,-0.5982242226600647
86,-0.6180362701416016
87,-0.6029363870620728
88,-0.6199631094932556
89,-0.6239839792251587
90,-0.6304340362548828
91,-0.6407653093338013
92,-0.639075756072998
93,-0.6509737968444824
94,-0.6475542187690735
95,-0.6593645215034485
96,-0.655813992023468
97,-0.6650779247283936
98,-0.6629843711853027
99,-0.6706100702285767
100,-0.6705919504165649
101,-0.6754392981529236
102,-0.6761705875396729
103,-0.6791290044784546
104,-0.6802988648414612
105,-0.6828339695930481
106,-0.6849868893623352
107,-0.6864166259765625
108,-0.6890645027160645
109,-0.6892455220222473
110,-0.6921762824058533
111,-0.6921296119689941
112,-0.6951390504837036
113,-0.6952809691429138
114,-0.6978505849838257
115,-0.6981364488601685
116,-0.7000908851623535
117,-0.700713038444519
118,-0.7022949457168579
119,-0.7033607959747314
120,-0.7045608162879944
121,-0.705792248249054
122,-0.7066316604614258
123,-0.7079640030860901
124,-0.7086457014083862
125,-0.7100542187690735
126,-0.7107467651367188
127,-0.7120277285575867
128,-0.7126869559288025
129,-0.7138351202011108
130,-0.71455317735672
131,-0.7156299352645874
132,-0.7163972854614258
133,-0.7174030542373657
134,-0.718201220035553
135,-0.7191039323806763
136,-0.7199262380599976
137,-0.7207749485969543
138,-0.7216384410858154
139,-0.7224430441856384
140,-0.7232953310012817
141,-0.7240646481513977
142,-0.7249037027359009
143,-0.725666344165802
144,-0.7264972925186157
145,-0.7272437810897827
146,-0.728053092956543
147,-0.7287708520889282
148,-0.7295470237731934
149,-0.7302433848381042
150,-0.7310019731521606
151,-0.7316871881484985
152,-0.7324011325836182
153,-0.7330484390258789
154,-0.7337193489074707
155,-0.7343392372131348
156,-0.7349733114242554
157,-0.7355624437332153
158,-0.7361681461334229
159,-0.7367297410964966
160,-0.7373018264770508
161,-0.737838089466095
162,-0.7383770942687988
163,-0.7388866543769836
164,-0.7393889427185059
165,-0.739874005317688
166,-0.7403508424758911
167,-0.7408252954483032
168,-0.7412846088409424
169,-0.741746187210083
170,-0.7421916723251343
171,-0.7426396608352661
172,-0.7430762052536011
173,-0.7435145974159241
174,-0.7439503073692322
175,-0.7443835735321045
176,-0.7448215484619141
177,-0.7452577352523804
178,-0.7457006573677063
179,-0.7461429834365845
180,-0.7465887665748596
181,-0.7470369338989258
182,-0.7474878430366516
183,-0.7479464411735535
184,-0.7484079599380493
185,-0.7488766312599182
186,-0.749349057674408
187,-0.7498232126235962
188,-0.750300407409668
189,-0.7507781982421875
190,-0.7512561678886414
191,-0.7517343759536743
192,-0.7522145509719849
193,-0.7526988387107849
194,-0.7531830072402954
195,-0.7536693215370178
196,-0.7541558146476746
197,-0.7546390891075134
198,-0.7551197409629822
199,-0.7555958032608032
200,-0.7560663819313049
201,-0.7565318942070007
202,-0.7569901943206787
203,-0.7574414610862732
204,-0.7578830122947693
205,-0.7583110928535461
206,-0.7587242126464844
207,-0.7591199278831482
208,-0.7594974637031555
209,-0.7598583102226257
210,-0.760201096534729
211,-0.7605277895927429
212,-0.7608380317687988
213,-0.7611333727836609
214,-0.7614153623580933
215,-0.7616869807243347
216,-0.7619473934173584
217,-0.7621991634368896
218,-0.762444794178009
219,-0.7626828551292419
220,-0.7629151344299316
221,-0.7631447911262512
222,-0.7633723616600037
223,-0.7635970711708069
224,-0.7638186812400818
225,-0.7640382647514343
