1.620307302800938487e-04,3.666400232305022655e-07,2.005241367442067713e-05,9.914446473121643066e-01,6.992037924646865577e-06,3.728541079908609390e-03,3.270657633613893722e-10,1.408637920019648482e-15,2.235192514490336180e-04,4.413792863488197327e-03,1.410705863236216828e-07
9.995002746582031250e-01,3.999369406338959895e-19,1.386450620977086601e-09,4.996081115677952766e-04,1.184126574571564561e-09,1.439835731653800466e-14,1.469212612422289300e-24,1.000920657869804712e-28,1.304122809742125355e-09,1.195928405195445521e-07,3.958334961889908854e-12
1.276138569816787083e-11,5.042970840918314934e-08,1.508736744426641962e-07,2.214598850969196064e-07,2.616289129946380854e-04,1.136499818699121533e-07,3.628654496878880309e-07,7.847154098358213783e-16,9.997343420982360840e-01,1.578675016232489181e-12,3.147608140352531336e-06
8.857458233833312988e-01,3.537893302141070047e-16,6.399191221362343640e-08,1.138374358415603638e-01,7.665240673304651864e-07,5.379716117026589473e-11,1.599598120392894287e-19,6.566044301561830712e-26,5.923863355405956099e-08,4.157637013122439384e-04,1.849714337254226848e-08
8.766181468963623047e-01,6.135437074844193872e-14,1.680263085290789604e-03,7.804554887115955353e-03,1.431127572004697868e-08,5.903404343143847655e-08,2.652004050390788237e-13,2.895730815903932116e-19,4.282809677533805370e-04,1.134687289595603943e-01,4.622045324254031584e-08
1.814945335354423150e-06,9.324814531641578697e-11,3.548974200384691358e-05,9.922364354133605957e-01,3.739410447956004191e-10,7.725168019533157349e-03,9.722088412100760024e-11,3.856085156045407913e-12,1.126895085690193810e-06,1.185335575352997051e-12,7.460199484261940267e-15
1.952531505367005593e-07,1.837342097132932395e-06,1.056532142683863640e-03,1.870270338599766546e-08,1.746859022891237862e-15,1.266074483282864094e-03,7.288789220183389261e-06,9.973940849304199219e-01,5.629243293725494368e-09,4.519176372410971194e-18,2.739504561759531498e-04
1.539302157960165118e-10,5.795103561467840336e-07,5.664462037202611100e-07,7.731539020117139671e-11,4.556817430056980811e-07,7.585466477166846744e-08,6.639782612616329516e-10,9.259560891476670275e-16,9.999644756317138672e-01,2.227752237815973455e-16,3.370970080140978098e-05
9.983702301979064941e-01,4.866927899575816837e-17,1.986056474834185792e-08,1.619610120542347431e-03,3.701909534470360086e-08,1.586242313715569008e-12,3.855428250592141019e-21,1.973773618731791574e-25,4.499338857044676843e-08,1.018654984363820404e-05,1.219264966767497071e-10
4.538777830020990223e-06,2.025397407123818994e-05,6.718455697409808636e-04,1.537331542067477130e-07,1.755065480424887470e-14,2.135593240382149816e-05,3.937008386856177822e-06,4.516204626270337030e-06,2.202173776666427329e-09,8.121016012441195642e-12,9.992734789848327637e-01
9.995042085647583008e-01,1.006796368521593779e-18,2.728476555802217263e-09,4.914723103865981102e-04,5.467582386842195774e-09,1.266876143921069620e-13,3.866847535998856232e-23,5.804545333431621136e-28,6.496767124275493188e-09,4.243132934789173305e-06,1.068495812661662825e-11
3.202442894689738750e-04,5.366747473090072162e-07,3.063678368926048279e-02,1.093031005439115688e-05,2.101624256567458104e-11,2.898715995252132416e-02,8.859291672706604004e-01,5.382892489433288574e-02,9.625578240957111120e-05,3.120003366774426468e-09,1.899700291687622666e-04
9.883648157119750977e-01,1.195842086870840969e-18,3.970042712353460956e-07,1.163458172231912613e-02,2.898098080961197809e-11,1.009443505346763192e-12,5.523558619969383931e-23,1.546483034151068207e-27,4.685781007651712571e-08,2.307645559085358400e-07,2.243782243338543481e-11
9.995042085647583008e-01,1.006796368521593779e-18,2.728476555802217263e-09,4.914723103865981102e-04,5.467582386842195774e-09,1.266876143921069620e-13,3.866847535998856232e-23,5.804545333431621136e-28,6.496767124275493188e-09,4.243132934789173305e-06,1.068495812661662825e-11
1.320364795276418590e-08,3.352022218822137134e-12,1.000000000000000000e+00,2.588768598719841960e-17,1.369582241106043783e-24,4.369033579365577680e-09,1.030731315174667853e-17,4.055876569674900732e-20,1.086029932650944829e-08,7.768788325319964105e-14,2.369202334318032399e-10
1.680164807282835682e-08,1.520026842172228498e-07,1.872253907464482836e-09,1.455736298052285209e-21,1.851795354149531310e-26,9.999998807907104492e-01,1.029884971081749553e-27,2.519660927802139876e-25,2.509427332597624627e-09,5.443929581508923050e-20,1.700611223023895668e-13
7.136326894396916032e-05,2.965638568053208246e-10,1.474554380820336519e-07,6.385990977287292480e-01,3.612915873527526855e-01,4.106744597720535239e-07,8.447387678245377174e-09,8.838654126360010604e-15,1.649664409342221916e-05,1.975334998860489577e-05,1.132809302362147719e-06
9.966416358947753906e-01,8.298775654570853672e-16,1.121067612075421494e-07,2.270789351314306259e-03,4.879211701336316764e-07,7.470017659993999359e-11,1.547706624874999344e-18,2.083813788692572248e-23,7.156126002882956527e-07,1.086282893083989620e-03,1.259679915932565564e-09
2.711074102990096435e-07,1.516898646514164284e-05,3.666212141979485750e-04,1.903295743233002213e-09,5.367664320833631653e-13,1.942969392985105515e-04,3.793216137637500651e-06,9.961912631988525391e-01,9.043835902389218973e-09,1.631985162355883398e-17,3.228532150387763977e-03
9.883648157119750977e-01,1.195842086870840969e-18,3.970042712353460956e-07,1.163458172231912613e-02,2.898098080961197809e-11,1.009443505346763192e-12,5.523558619969383931e-23,1.546483034151068207e-27,4.685781007651712571e-08,2.307645559085358400e-07,2.243782243338543481e-11
2.762825752142816782e-04,3.199618731741793454e-05,2.598662103991955519e-04,7.475211560858951998e-08,3.625969569043263618e-08,6.421083584427833557e-03,9.570389389991760254e-01,3.926960751414299011e-03,2.952215254481416196e-05,7.538766944037433859e-09,3.201534599065780640e-02
6.724192644469439983e-05,3.774873302830883404e-09,1.982608955586329103e-05,3.094774729106575251e-04,4.140905290842056274e-02,6.414999370463192463e-04,6.811116337776184082e-01,6.862152179820668607e-09,2.440122365951538086e-01,3.242676332592964172e-02,2.273643531225388870e-06
9.999285936355590820e-01,4.188981626851440154e-12,7.804742629957672762e-09,4.946894841850735247e-05,1.739143384860142305e-09,1.889677525568345118e-09,6.174777541255243533e-17,2.022797648136117400e-20,2.990503389810328372e-06,1.890959720185492188e-05,2.532154042000911431e-08
6.025023176334798336e-04,3.455626355810398342e-13,1.605732177267782390e-05,9.987639188766479492e-01,2.600689299470104743e-07,1.578741651298010140e-11,5.680724293066373096e-15,1.342690323644037711e-18,6.172444554977118969e-04,7.442811522651027190e-08,3.665456560497659666e-08
6.453482434153556824e-03,9.262024036615912337e-07,3.707814216613769531e-02,1.221131729067792548e-08,4.692037036679863604e-11,3.526066720951348543e-04,2.269992837682366371e-03,1.135304330546205165e-07,9.521765708923339844e-01,2.299143488926347345e-07,1.668062177486717701e-03
9.153997302055358887e-01,5.657730101405497418e-18,4.966547617613059629e-09,8.459989726543426514e-02,1.731618404221535457e-08,1.764770512883984122e-13,1.134670468140854300e-23,5.622649555757131880e-29,1.009937578011488313e-09,3.517841946631961036e-07,3.722339658729367784e-10
5.863398909568786621e-01,1.211036652903896282e-11,1.510392939962912351e-05,1.658167093992233276e-01,2.299411571584641933e-04,2.583062155281368177e-07,1.179328336375906616e-12,8.032059405510357420e-18,9.186494571622461081e-05,2.475021928548812866e-01,4.059054390381788835e-06
1.114108818001113832e-05,1.715192016193967106e-10,9.999889135360717773e-01,2.269633887772080742e-15,2.905289466577538893e-14,3.822263144014070857e-13,3.790711461072797340e-16,1.392353010665203783e-09,1.974633373480472187e-10,2.473778568939260548e-15,4.733265425519708400e-15
9.997025132179260254e-01,5.854001139007818735e-20,4.976047907057079556e-10,2.974813105538487434e-04,3.631358269640116987e-10,2.917025192765041949e-15,9.212561088715946410e-26,5.083652331600013128e-30,3.891036659542379539e-10,3.677294202475422935e-08,1.082262317958493369e-12
5.099899717606604099e-04,1.108518404180358630e-06,2.809783071279525757e-02,2.213141306128818542e-05,1.474605160201036824e-10,2.797613292932510376e-02,9.038159847259521484e-01,3.908351808786392212e-02,2.129633357981219888e-04,1.880540345666759094e-08,2.802769595291465521e-04
9.976872205734252930e-01,3.253877331575190769e-16,6.116530215649618185e-08,2.171231899410486221e-03,1.798716908751885057e-07,1.632415903840556126e-11,1.542006445725714003e-19,4.259457218754021517e-24,2.427116214676061645e-07,1.408954267390072346e-04,5.439432793075127393e-10
1.647937577217817307e-03,6.929851537051945343e-08,2.090828027576208115e-03,2.407339525234419852e-05,9.418740773980971426e-06,6.397006567567586899e-03,1.349848061800003052e-01,1.229874726504931459e-07,9.721649810671806335e-03,8.449466228485107422e-01,1.774494885466992855e-04
3.414174309000372887e-03,1.535243043804257468e-09,1.862186193466186523e-02,2.951180022137123160e-06,5.149430144443800650e-13,2.081562229250266682e-07,3.850591838272521272e-06,8.109624083374455950e-11,9.779549241065979004e-01,2.652434432093286887e-07,1.725151832943083718e-06
3.150641759930294938e-06,7.971088789027191979e-10,4.204757715342566371e-06,9.760802984237670898e-01,9.126690216362476349e-03,1.158803229373006616e-06,4.965098196407780051e-05,2.073005178973574836e-12,1.071737427264451981e-02,4.016181919723749161e-03,1.232528347827610560e-06
2.534271970944246277e-06,3.822894001359600225e-08,1.037544370774412528e-05,4.412672296894015744e-06,5.919140530750155449e-04,3.806588938459753990e-04,9.362994432449340820e-01,4.990524757886305451e-07,6.270339339971542358e-02,4.462963715923251584e-06,2.349881697227829136e-06
9.919468760490417480e-01,9.850673678055914336e-19,5.262519948701083194e-07,8.051767013967037201e-03,3.317003963165809921e-11,1.599903152668669115e-12,1.372237049930647419e-22,1.530124859278923561e-27,6.835541199734507245e-08,8.695339488440367859e-07,2.552483224782520210e-11
1.317195369665569160e-06,1.822762897063512355e-05,5.577015258495521266e-07,4.068819120246048751e-24,9.653383687563250514e-33,9.999798536300659180e-01,9.669155013253032451e-26,4.123307794008017611e-22,6.780908473613678211e-11,3.205348350143521617e-22,4.640388334004041937e-12
9.988520145416259766e-01,6.723986398595761804e-15,3.736410736365769480e-09,1.145496848039329052e-03,1.751380295900162309e-06,1.738209619642216985e-12,4.055419050908218824e-16,1.442237158780849452e-22,7.356725291174370795e-07,4.669220032837984036e-08,2.050366987305096700e-08
6.507757902145385742e-01,2.667477701834286563e-06,7.553505897521972656e-02,2.345116226933896542e-04,2.710545595618896186e-05,1.888627652078866959e-03,2.584642606962006539e-05,6.018111093908373732e-07,2.275970131158828735e-01,4.391276836395263672e-02,1.288586215508757959e-08
8.817425900531361549e-09,2.265514353894104715e-08,1.981751154289668193e-07,9.948444130714051425e-06,7.216629981994628906e-01,6.392195064108818769e-05,5.375286564230918884e-02,1.747502698101754959e-10,2.245096266269683838e-01,1.997522787178240833e-07,2.228720745733880904e-07
1.592005975544452667e-02,1.156492412945908654e-08,1.480966433882713318e-02,2.112640300765633583e-03,4.068514840582793113e-07,1.265001017600297928e-02,1.120939385145902634e-02,3.285447292000753805e-08,1.828215830028057098e-02,9.249215126037597656e-01,9.411197970621287823e-05
5.295766936086465648e-09,7.182786248449701816e-06,4.208696282148594037e-06,2.428119734373550319e-16,1.688890556288101405e-17,5.545921339944470674e-07,5.318843698809416765e-10,1.147350189967255574e-06,8.129879880414137006e-09,1.989181403413535495e-23,9.999868869781494141e-01
9.993627667427062988e-01,2.637892208321406104e-18,4.582358048565993158e-09,6.296584033407270908e-04,9.788766242024848907e-09,2.847666492802186644e-13,1.540104631077761366e-22,2.559189961983347467e-27,1.188049747469221984e-08,7.608403848280431703e-06,2.057348735817754459e-11
9.999055862426757812e-01,1.200494230607402324e-21,6.689917370072961944e-11,9.434684761799871922e-05,5.532454008805309797e-11,2.231508034843658226e-16,9.331009246969661312e-28,1.530721543737884006e-32,5.643702866153788023e-11,1.564854379410007823e-08,9.248771046981366095e-14
9.657369446358643472e-06,1.678940461715683341e-04,8.397184428758919239e-04,6.383608308624388883e-09,1.941550475947906307e-09,3.808321198448538780e-04,2.453700872138142586e-04,9.479964375495910645e-01,7.402277333312667906e-07,9.725111883331083451e-14,5.035940185189247131e-02
3.970171138644218445e-02,4.329568703553832165e-09,9.265029430389404297e-02,2.593576908111572266e-03,4.616529025724958046e-08,1.501079168519936502e-06,2.244849817145677662e-08,1.209848844371808063e-12,8.301615118980407715e-01,3.459312766790390015e-02,2.982807927764952183e-04
