0.000000000000000000e+00,1.268996894359588623e-01,4.851024225354194641e-02,1.997994929552078247e-01,2.917702868580818176e-02,1.595905609428882599e-02,9.545047581195831299e-02,2.532923035323619843e-02,8.130603283643722534e-02,2.577582597732543945e-01,3.034847229719161987e-02
1.268997639417648315e-01,0.000000000000000000e+00,6.053179036825895309e-03,3.546213847585022449e-04,3.214411670342087746e-03,9.613539278507232666e-02,1.189393550157546997e-02,2.408951222896575928e-01,6.347874552011489868e-02,1.036723982542753220e-02,2.062581479549407959e-01
4.851032420992851257e-02,6.053190212696790695e-03,0.000000000000000000e+00,8.154127746820449829e-02,5.499190464615821838e-02,1.949211508035659790e-01,9.332707524299621582e-02,1.022522598505020142e-01,9.509778022766113281e-02,1.074631214141845703e-01,1.369040310382843018e-01
1.998000442981719971e-01,3.546218504197895527e-04,8.154132962226867676e-02,0.000000000000000000e+00,2.479746043682098389e-01,3.161371871829032898e-02,2.421642467379570007e-02,8.515844121575355530e-03,2.243038825690746307e-02,1.698048561811447144e-01,4.384438507258892059e-03
2.917705848813056946e-02,3.214408876374363899e-03,5.499188974499702454e-02,2.479743957519531250e-01,0.000000000000000000e+00,1.152797043323516846e-02,1.683080941438674927e-01,1.253952085971832275e-02,2.194524258375167847e-01,1.525250077247619629e-01,4.982569813728332520e-02
1.595904678106307983e-02,9.613555669784545898e-02,1.949210762977600098e-01,3.161372989416122437e-02,1.152797695249319077e-02,0.000000000000000000e+00,7.033476233482360840e-02,1.408384442329406738e-01,2.843115851283073425e-02,3.112517111003398895e-02,5.231984704732894897e-02
9.545066952705383301e-02,1.189392618834972382e-02,9.332719445228576660e-02,2.421641163527965546e-02,1.683079451322555542e-01,7.033463567495346069e-02,0.000000000000000000e+00,2.377412170171737671e-01,1.263909339904785156e-01,3.231669962406158447e-01,1.624109297990798950e-01
2.532921172678470612e-02,2.408952116966247559e-01,1.022522523999214172e-01,8.515835739672183990e-03,1.253952085971832275e-02,1.408383101224899292e-01,2.377412766218185425e-01,0.000000000000000000e+00,1.036375388503074646e-02,6.952393800020217896e-02,2.013791054487228394e-01
8.130611479282379150e-02,6.347873806953430176e-02,9.509774297475814819e-02,2.243036963045597076e-02,2.194522023200988770e-01,2.843115106225013733e-02,1.263907998800277710e-01,1.036376319825649261e-02,0.000000000000000000e+00,1.255643963813781738e-01,1.130372062325477600e-01
2.577582001686096191e-01,1.036722958087921143e-02,1.074629575014114380e-01,1.698046624660491943e-01,1.525249630212783813e-01,3.112517856061458588e-02,3.231670558452606201e-01,6.952388584613800049e-02,1.255642026662826538e-01,0.000000000000000000e+00,4.480634629726409912e-02
3.034851141273975372e-02,2.062579840421676636e-01,1.369041502475738525e-01,4.384440369904041290e-03,4.982566460967063904e-02,5.231984704732894897e-02,1.624111533164978027e-01,2.013792991638183594e-01,1.130372211337089539e-01,4.480638355016708374e-02,0.000000000000000000e+00
